location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:76,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Grd_13_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:77,Asghan ist unser Chef. Aber lass ihn bloß in Ruhe. Für Typen wie dich ist Ian zuständig.,阿思汉是我们的上司。但是你不用管他。伊恩是处理像你这样事务的人。,,,Info_Mine_Grd_13_WichtigePersonen_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:89,Erzähl mir was über die Crawler,请告诉我矿坑爬行者的情况。,,,Info_Mine_Grd_13_DasLager.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:102,Erzähl mir was über die Crawler.,请告诉我矿坑爬行者的情况。,,,Info_Mine_Grd_13_DasLager_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:103,"Die Bruderschaft bezahlt das Alte Lager mit Sumpfkraut, damit sie hier in der Mine die Crawler jagen dürfen.",因为兄弟会给旧营地的沼泽烟草投资，所在被允许可以在矿里打猎。,,,Info_Mine_Grd_13_DasLager_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:115,Wie läuft's?,情况如何？,,,Info_Mine_Grd_13_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:128,Wie läuft's?,情况如何？,,,Info_Mine_Grd_13_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_13.d:129,Hab schon lange keinen Kampf mehr gehabt!,我已经多年没有战斗了！,,,Info_Mine_Grd_13_DieLage_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:37,Was läuft in der Mine?,矿里的情况如何？,,,Info_Mine_Grd_6_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:50,Was läuft in der Mine?,矿里的情况如何？,,,Info_Mine_Grd_6_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:51,"Die Buddler schürfen das Erz und wenn sie das nicht tun, dann gibt's was aufs Maul!",采矿工收集矿石，如果他们不干，就会遭到毒打！,,,Info_Mine_Grd_6_Mine_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:63,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Grd_6_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:76,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Grd_6_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:77,"Asghan ist unser Chef, Ian kümmert sich um die ganze Organisation, Erz und Buddler.",阿思汉是我们的上司，但伊恩负责组织矿石和采矿工的事务。,,,Info_Mine_Grd_6_WichtigePersonen_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:89,Erzähl mir was von den Crawlern,请告诉我矿坑爬行者的情况。,,,Info_Mine_Grd_6_Minecrawler.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:102,Erzähl mir was von den Crawlern.,请告诉我矿坑爬行者的情况。,,,Info_Mine_Grd_6_Minecrawler_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:103,"Die Drecksviecher machen uns das Leben schwer. Ich weiß nicht, wer mehr Arbeit macht, die Viecher oder die Buddler.",这些畜生只会捣乱。我不知道是这些矿坑爬行者还是采矿工给我们带来这么多的事。,,,Info_Mine_Grd_6_Minecrawler_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:115,Wie sieht's aus?,怎么样了？,,,Info_Mine_Grd_6_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:128,Wie siehts aus?,怎么样了？,,,Info_Mine_Grd_6_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_6.d:129,"Ja, was glaubst du?",嗯，你怎么想？,,,Info_Mine_Grd_6_DieLage_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:37,Erzähl mir von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Grd_7_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:50,Erzähl mir von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Grd_7_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:51,Die Buddler schürfen das Erz und wir beschützen sie vor den Crawlern.,采矿工收集矿石，而我们则保护野兽不侵扰他们。,,,Info_Mine_Grd_7_Mine_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:63,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Grd_7_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:76,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Grd_7_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:77,"Ian und Asghan. Wende dich an sie, wenn du was willst.",伊恩和阿思汉。如果你想做事，你最好和他们说。,,,Info_Mine_Grd_7_WichtigePersonen_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:89,Weißt Du was über die Crawler?,你对那些矿坑爬行者是怎么看的？,,,Info_Mine_Grd_7_Minecrawler.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:102,Weißt du was über die Crawler?,你对那些矿坑爬行者是怎么看的？,,,Info_Mine_Grd_7_Minecrawler_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:103,Die ganze Brut sollte man ausrotten!,如果你问我，我会说应该全部消灭它们！,,,Info_Mine_Grd_7_Minecrawler_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:115,Wie steht's?,你好吗？,,,Info_Mine_Grd_7_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:128,Wie steht's?,你好吗？,,,Info_Mine_Grd_7_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Grd_7.d:129,"Mann, geh mir nicht auf den Sack!",年轻人，你让我不安！,,,Info_Mine_Grd_7_DieLage_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:37,Erzähl mir mal was über das Camp hier.,告诉我营地的情况。,,,Info_Mine_Org_13_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:47,Erzähl mir mal was über das Lager hier.,告诉我营地的情况。,,,Info_Mine_Org_13_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:48,"Dieses Felsloch wird uns hier raus bringen. Wenn wir erst genug Erz haben, kann uns das Alte Lager egal sein.",这个洞是我们离开这儿的出路。一旦我们有了足够的矿石，我们就可以忘记旧营地了。,,,Info_Mine_Org_13_Mine_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:60,Wer gibt hier die Befehle?,谁负责这里？,,,Info_Mine_Org_13_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:70,Wer gibt hier die Befehle?,谁负责这里？,,,Info_Mine_Org_13_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:71,Okyl hat hier das Sagen.,欧凯负责发号施令。,,,Info_Mine_Org_13_WichtigePersonen_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:72,Aber uns Banditen lässt er meist ins Ruhe.,但是，他通常不管我们这些盗贼。,,,Info_Mine_Org_13_WichtigePersonen_13_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:84,Alles klar bei Dir?,您好么？,,,Info_Mine_Org_13_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:94,Alles klar bei dir?,您好么？,,,Info_Mine_Org_13_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_13.d:95,Nicht schlechter als gestern.,不比昨天坏。,,,Info_Mine_Org_13_DieLage_13_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:37,Was läuft in der Mine?,矿里的情况如何？,,,Info_Mine_Org_6_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:47,Was läuft in der Mine?,矿里的情况如何？,,,Info_Mine_Org_6_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:48,"In der Mine? Die Typen da drin sind unter sich, es kommt keiner rein und keiner raus.",矿里？人们在那儿吃住。没人进去，也没人能出来。,,,Info_Mine_Org_6_Mine_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:49,"Man kann froh sein, dass wir hier draußen sind.",你应该高兴你出来了。,,,Info_Mine_Org_6_Mine_06_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:61,Wer erteilt hier die Befehle?,谁负责这里？,,,Info_Mine_Org_6_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:71,Wer erteilt hier die Befehle?,谁负责这里？,,,Info_Mine_Org_6_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:72,"Mir erteilt hier niemand Befehle, aber man muss schon wissen, wie man das anstellt.",没人管我们，但是你必须知道怎样到这儿。,,,Info_Mine_Org_6_WichtigePersonen_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:73,Und wie stellt man das an?,你怎样来的？,,,Info_Mine_Org_6_WichtigePersonen_15_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:74,"Berufsgeheimnis! Aber unter uns, als Bandit ist das gar nicht so schwer.",那是一个商业机密！但在你我之间，那不是什么问题。,,,Info_Mine_Org_6_WichtigePersonen_06_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:86,Scheinst Dich ja nicht gerade zu überarbeiten.,你不像是一个会过度劳累的人。,,,Info_Mine_Org_6_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:96,Scheinst dich ja nicht gerade zu überarbeiten.,你不像是一个会过度劳累的人。,,,Info_Mine_Org_6_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_6.d:97,"Ich und arbeiten? Wenn ich arbeiten würde, wäre ich nicht hier in der Kuppel, wenn du verstehst was ich meine.",我，工作？如果我是一个工人，我就不会在圆顶屋里了，如果你能懂我的意思。,,,Info_Mine_Org_6_DieLage_06_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:37,Erzähl mir mal was über das Camp hier.,告诉我营地的情况。,,,Info_Mine_Org_7_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:47,Erzähl mir mal was über das Camp hier.,告诉我营地的情况。,,,Info_Mine_Org_7_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:48,"Das Camp? Du meinst den Kessel. Ist nicht so schlecht hier. Die Schürfer bauen Erz ab, die Söldner passen auf, und wir Banditen behalten hier die Übersicht",营地？你指的是山谷吧。它确实不错。采矿工收集矿石，佣兵站岗，我们监督他们。,,,Info_Mine_Org_7_Mine_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:60,Wer hat den hier das Kommando?,这儿谁负责？,,,Info_Mine_Org_7_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:70,Wer hat den hier das Kommando?,这儿谁负责？,,,Info_Mine_Org_7_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:71,"Das kommt drauf an, von wem du dir was sagen lässt.",那依赖你从谁那里得到命令。,,,Info_Mine_Org_7_WichtigePersonen_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:72,"Wenn Okyl etwas von dir will, solltest du allerdings nicht widersprechen. Er kann nämlich ziemlich ungemütlich werden.",无论如何，如果欧凯想要什么，你就一定要做好。当他失望时，就会变得很丑陋。,,,Info_Mine_Org_7_WichtigePersonen_07_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:84,Wie steht's?,你好吗？,,,Info_Mine_Org_7_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:94,Wie steht's?,你好吗？,,,Info_Mine_Org_7_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Org_7.d:95,"Mann, geh mir nicht auf den Sack!",年轻人，你让我不安！,,,Info_Mine_Org_7_DieLage_07_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:36,Wie kann ich bei Euch mitmachen?,我怎样加入？,,,Info_Mine_Sld_11_EinerVonEuchWerden.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:52,Wie kann ich bei euch mitmachen?,我怎样加入？,,,Info_Mine_Sld_11_EinerVonEuchWerden_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:53,"Um hier mitzumachen, musst du erst einen Namen haben.",如果你想加入我们，你就必须为自己赢得荣誉。,,,Info_Mine_Sld_11_EinerVonEuchWerden_011_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:54,"Beweise dich erst einmal woanders, dann darfst du auch im Kessel Dienst tun.",到另外证明的价值，然后或许你会被允许在圆顶屋服役。,,,Info_Mine_Sld_11_EinerVonEuchWerden_011_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:66,Wer erteilt hier die Befehle?,谁负责这里？,,,Info_Mine_Sld_11_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:76,Wer erteilt hier die Befehle?,谁负责这里？,,,Info_Mine_Sld_11_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:77,Hier im Kessel läuft alles über Okyl. Er steht mit den wichtigen Leuten im Lager im Kontakt.,在这里，每个人都按照欧凯的吩咐做事。他认识营地里所有的大亨。,,,Info_Mine_Sld_11_WichtigePersonen_011_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:78,"Also wenn du hier Mist baust, werden auch die Wassermagier im Neuen Lager davon erfahren.",因此，如果你做事很愚笨，新营地里的水界法师就会知道。,,,Info_Mine_Sld_11_WichtigePersonen_011_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:90,Gibt´s hier irgendwas besonderes?,这儿有什么特别的事吗？,,,Info_Mine_Sld_11_DasLager.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:100,Gibt's hier irgendwas besonderes?,这儿有什么特别的事吗？,,,Info_Mine_Sld_11_DasLager_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:101,"Hier gibt's nichts außer ´ne ganze Menge Ärger, wenn man uns dumm kommt.",没有，除非你做事很傻，才会引来许多麻烦。,,,Info_Mine_Sld_11_DasLager_011_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:102,"Ach ja, wer versucht ohne Genehmigung in die Mine oder ins Torhaus zu kommen, bekommt auch Ärger.",噢，是的。如果你未经允许强行进入矿坑或警卫室，就会引起很多麻烦。,,,Info_Mine_Sld_11_DasLager_011_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:114,Wie sieht´s aus?,怎么样了？,,,Info_Mine_Sld_11_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:124,Wie sieht's aus?,怎么样了？,,,Info_Mine_Sld_11_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_11.d:125,"Ruhig, für meinen Geschmack etwas zu ruhig.",很安静。非常非常安静！,,,Info_Mine_Sld_11_DieLage_011_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:36,Wie kann ich diesem Trupp hier beitreten?,我怎样才能加入你们？,,,Info_Mine_Sld_8_EinerVonEuchWerden.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:52,Wie kann ich diesem Trupp hier beitreten?,我怎样才能加入你们？,,,Info_Mine_Sld_8_EinerVonEuchWerden_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:53,"Um hier im Kessel zu arbeiten, musst du erst deinen Dienst im neuen Lager unter Beweis stellen.",如果你想在圆顶屋工作，你就必须先在新营地工作，以此来铺路。,,,Info_Mine_Sld_8_EinerVonEuchWerden_08_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:54,Frag dort nach.,去那儿问问吧。,,,Info_Mine_Sld_8_EinerVonEuchWerden_08_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:66,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Sld_8_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:76,Wer hat hier das Sagen?,谁在这里管事？,,,Info_Mine_Sld_8_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:77,Hier im Kessel hat Okyl das Kommando. Im Lager hat Lee das Sagen.,欧凯负责圆顶屋。黎翌管着营地。,,,Info_Mine_Sld_8_WichtigePersonen_08_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:78,Also wende dich am besten an diese beiden.,因此，你最好和他们谈谈。,,,Info_Mine_Sld_8_WichtigePersonen_08_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:90,Was gibt es hier im Camp?,营地的情况如何？,,,Info_Mine_Sld_8_DasLager.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:100,Was gibt es hier im Camp?,营地的情况如何？,,,Info_Mine_Sld_8_DasLager_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:101,Wir bewachen hier den Eingang zur Mine.,我们守护着矿坑的入口。,,,Info_Mine_Sld_8_DasLager_08_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:102,Niemand außer unseren Leuten darf dort hinein.,除了我们的人，不准别人进去。,,,Info_Mine_Sld_8_DasLager_08_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:114,Alles klar?,好么？,,,Info_Mine_Sld_8_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:124,Alles klar?,好么？,,,Info_Mine_Sld_8_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Sld_8.d:125,Was soll die Frage? Wir haben alles unter Kontrolle.,你问我那是为什么？每一样事都有其规则性。,,,Info_Mine_Sld_8_DieLage_08_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:37,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_1_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:50,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_1_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:51,In Höhlen wachsen Pilze und Kraut. Das Zeug ist ganz gut verträglich. Macht aber nicht so satt wie ein anständiges Stück Fleisch.,山洞里生长着蘑菇和香草。那些东西是很容易消化的，但是如果没有大块的肉，你就不会吃饱。,,,Info_Mine_Vlk_1_Mine_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:52,Die Crawler sind auch ungenießbar. Was für ein Mist.,矿坑爬行者肉也不是很好吃。那是一个该死的山洞。,,,Info_Mine_Vlk_1_Mine_01_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:64,Wer hat hier was zu Sagen?,这里谁负责？,,,Info_Mine_Vlk_1_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:77,Wer hat hier was zu Sagen?,这里谁负责？,,,Info_Mine_Vlk_1_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:78,"Ian ist der Chef der Mine. Er organisiert die Arbeit und den Warenaustausch mit dem Lager. Wenn du also irgendwas willst, wende dich an ihn.",伊恩是这个矿的老板。他负责组织工人和货物的交换。如果你需要什么，你最好和他讲。,,,Info_Mine_Vlk_1_WichtigePersonen_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:90,Was weißt Du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_1_Minecrawler.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:103,Was weißt du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_1_Minecrawler_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:104,Die Templer haben ein Geschäft mit Gomez gemacht. Sie töten die Crawler und dafür kriegen sie die Zangen der Viecher.,圣战士与葛梅兹做交易。他们杀这些矿坑爬行者，并留下它们的牙齿。,,,Info_Mine_Vlk_1_Minecrawler_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:116,Wie sieht's aus?,怎么样了？,,,Info_Mine_Vlk_1_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:129,Wie sieht's aus?,怎么样了？,,,Info_Mine_Vlk_1_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_1.d:130,"Viel Arbeit, wenig Ruhe. Also stell deine Fragen schnell. Ich hab' zu tun.",工作量大，没有什么休息时间。所以你应该快点问。我要工作了。,,,Info_Mine_Vlk_1_DieLage_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:37,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_2_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:50,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_2_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:51,"Es gibt einen ganzen Haufen Höhlen, in denen auch noch Erz zu holen ist. Aber die Crawler, machen die Arbeit darin unmöglich.",这儿有许多洞，里面仍然有一些矿石没被开采。但是，那些矿坑爬行者很可能和它们在一起。,,,Info_Mine_Vlk_2_Mine_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:52,"Zu viele Angriffe, zu viele Verluste.",太多战斗，太多损失。,,,Info_Mine_Vlk_2_Mine_01_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:64,Wer hat hier was zu Sagen?,谁在这里有发言权？,,,Info_Mine_Vlk_2_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:77,Wer hat hier was zu sagen?,谁在这里有发言权？,,,Info_Mine_Vlk_2_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:78,Viper ist der Schmelzer. Er kennt sich mit dem Ofen aus. Er hat einen Körper aus Stahl. Ihm macht die Hitze nichts aus. Den ganzen Tag schmilzt er das Erz ein.,维波，熔炉工。他了解所有的铁炉，并有一个像钢铁一样的身体。他不怕热。他整天整天的熔炼矿石。,,,Info_Mine_Vlk_2_WichtigePersonen_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:90,Was weißt Du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_2_Minecrawler.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:103,Was weißt du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_2_Minecrawler_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:104,Wir haben den großen Schacht ganz unten zugemacht. Da gibt's zu viele Minecrawler.,我们必须封闭底部的深坑。那里的矿坑爬行者泛滥成灾。,,,Info_Mine_Vlk_2_Minecrawler_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:105,Hier gibt's überall Minecrawler. Hörst du sie? Ich kann sie hören!,那个地方到处都是矿坑爬行者，难道你没听见？,,,Info_Mine_Vlk_2_Minecrawler_01_02,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:117,Wie sieht's aus?,你好吗？,,,Info_Mine_Vlk_2_DieLage.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:130,Wie sieht's aus?,你好吗？,,,Info_Mine_Vlk_2_DieLage_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_2.d:131,"Ich muss arbeiten. Wenn die Gardisten sehen, dass ich rede, dann kürzen sie meine Ration.",我必须工作。如果那些守卫看见我站在周围闲谈的话，他们就扣我的定额。,,,Info_Mine_Vlk_2_DieLage_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:37,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_3_Mine.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:50,Erzähl mir was von der Mine,请告诉我矿坑的情况。,,,Info_Mine_Vlk_3_Mine_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:51,Wir müssen alle arbeiten. Wochenlang ohne Tageslicht. Es gibt kein Entkommen. Die einzige Freiheit ist der Tod.,我们必须夜以继日地工作，从来看不到白天。也不能逃跑。唯一出路就是死亡。,,,Info_Mine_Vlk_3_Mine_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:63,Wer hat hier was zu Sagen?,谁在这里管事？,,,Info_Mine_Vlk_3_WichtigePersonen.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:76,Wer hat hier was zu sagen?,谁在这里管事？,,,Info_Mine_Vlk_3_WichtigePersonen_15_00,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:77,Ian ist der Chef der Mine. Asghan befehligt die Gardisten.,伊恩是这个矿的老板。阿思汉管理着守卫。,,,Info_Mine_Vlk_3_WichtigePersonen_01_01,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:89,Was weißt Du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_3_Minecrawler.description,,
Scripts/content/Story/B/B_AssignAmbientInfos_Mine_Vlk_3.d:102,Was weißt du über Minecrawler?,你知道矿里矿坑爬行者的情况吗？,,,Info_Mine_Vlk_3_Minecrawler_15_00,,
