Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:94,Verdammt! Wir müssen weg!,该死！我们必须离开！,,,ORG_862_Jacko_GUARD_Templer_Info_06_03,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:112,"Ich will wissen, was dir diese Information wert ist.",我想知道这则消息对你的价值。,,,ORG_862_Jacko_GUARD_InfoWert_Info_15_00,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:113,"Ach so ist das... Gut. Eine Hand wäscht die andere. Hier, das ist alles Erz, was ich bei mir habe.",噢，那就是你想要的．．．好。给你，这是我所有的矿石。,,,ORG_862_Jacko_GUARD_InfoWert_Info_06_01,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:114,Wir müssen weg! Und du verschwindest hier auch besser.,我们必须走了！你最好也藏起来。,,,ORG_862_Jacko_GUARD_InfoWert_Info_06_02,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:132,Um der Sache hier ein Ende zu bereiten!,该在这儿结束整件事了！,,,ORG_862_Jacko_GUARD_Angriff_Info_15_00,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:133,Jungs! Kommt doch mal kurz her!,小伙子！过来一下就好！,,,ORG_862_Jacko_GUARD_Angriff_Info_06_01,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:166,Hierher habt ihr euch also verkrümelt.,这就是你要躲藏的地方。,,,ORG_862_Jacko_Banditencamp.description,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:179,Hierher habt ihr euch also verkrümelt.,这就是你要躲藏的地方。,,,ORG_862_Jacko_Banditencamp_15_00,,
Scripts/content/Story/MISSIONS/DIA_ORG_862_Jacko.d:180,Es war knapp. Die Templer der Sekte hätten uns bestimmt kaltgemacht.,真是死里逃生。这些圣战士会杀了我们的。,,,ORG_862_Jacko_Banditencamp_06_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:53,Wie kommst du hier rein? Was ist mit Roscoe?,你怎么进来的？罗丝可怎么样了？,,,ORG_801_Lares_YouHere_11_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:54,"Er hatte keine Lust, mich aufzuhalten.",他不想阻止我。,,,ORG_801_Lares_YouHere_15_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:55,Was willst du?,你想做什么？,,,ORG_801_Lares_YouHere_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:78,Ich will mich eurer Bande anschließen.,我想加入你们。,,,ORG_801_Lares_WannaJoin.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:92,Ich will mich eurer Bande anschließen.,我想加入你们。,,,ORG_801_Lares_WannaJoin_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:93,So? Was hast du denn vorzuweisen?,噢？那么你怎样证明自己的忠心呢？,,,ORG_801_Lares_WannaJoin_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:107,Ich habe die Bedarfsliste der Alten Mine bei mir.,我有旧矿坑的需求清单。,,,ORG_801_Lares_BringList.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:120,Ich habe die Bedarfsliste der Alten Mine bei mir.,我有旧矿坑的需求清单。,,,ORG_801_Lares_BringList_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:121,"Nein! Das glaub' ich nicht! Du bist mir schon einer, das muss ich ja sagen.",不！我不相信！但是我必须说，你看起来很有胆量。,,,ORG_801_Lares_BringList_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:122,Zeig her!,给我看看！,,,ORG_801_Lares_BringList_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:123,Hier ist sie ...,给．．．,,,ORG_801_Lares_BringList_15_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:125,"Tatsächlich! Weißt du, was wir jetzt damit machen? Wir schreiben noch ein bisschen was drauf und du bringst die Liste zurück ins Alte Lager!",真的！你知道我们要用它做什么吗？我们补充上一些内容，然后你就把它带回旧营地！,,,ORG_801_Lares_BringList_11_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:126,"Wenn sie den Krempel dann an die Mine liefern, überfallen wir sie und sacken uns alles ein! Das haben wir gleich ... So! Hier ist die Liste. Du weißt, was du zu tun hast.",然后，当他们来送东西时，我们就会抢劫他们并得到更多的量了！不用花一分钟．．．哈！给你清单。你知道该怎么做。,,,ORG_801_Lares_BringList_11_05,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:154,Ich habe Diego die Liste übergeben.,我把清单给迪哥了。,,,ORG_801_Lares_BringListBack.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:167,Ich habe Diego die Liste übergeben.,我把清单给迪哥了。,,,ORG_801_Lares_BringListBack_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:168,Gut! Ich habe bereits Leute auf dem Weg zur Alten Mine postiert. In diesem Moment liegen Thorus' Gardisten schon tot im Wald.,好！我在去旧矿坑的路上布置了一些人。索拉斯的守卫就要在森林里长眠了。,,,ORG_801_Lares_BringListBack_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:187,Sie haben den Konvoi schon überfallen? Was ist mein Anteil bei der Sache?,他们已经抢劫了护卫队？我的那一份呢？,,,ORG_801_Lares_BringListAnteil.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:200,Sie haben den Konvoi schon überfallen? Was ist mein Anteil bei der Sache?,他们已经抢劫了护卫队？我的那一份呢？,,,ORG_801_Lares_BringListAnteil_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:201,Geh zu Gorn. Er wird dir etwas geben.,去找宫尔吧。他会给你的。,,,ORG_801_Lares_BringListAnteil_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:205,Ich kenne Gorn. Er ist kein Mitglied der Bande. Er ist ein Söldner der Magier.,我认识宫尔。他不是本帮的人。他是为法师工作的一名佣兵。,,,ORG_801_Lares_BringListAnteil_15_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:206,"Ja, das ist richtig.",是的，很对。,,,ORG_801_Lares_BringListAnteil_11_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:207,War er an der Sache beteiligt?,他参与了这次交易吗？,,,ORG_801_Lares_BringListAnteil_15_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:208,"Es ist nicht gut für dich, wenn du zu viel weißt. Geh einfach zu ihm und hol dir deinen Anteil ab.",知道得太多对你并不好。你只需要去见他，拿回你的那一份即可。,,,ORG_801_Lares_BringListAnteil_11_05,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:224,Mordrag schickt mich. Er hat mir einen Ring für dich gegeben.,摩达哥派我来。他让我给你带来一枚戒指。,,,ORG_801_Lares_MordragSentMe.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:241,Mordrag schickt mich. Er hat mir einen Ring für dich gegeben.,摩达哥派我来。他让我给你带来一枚戒指。,,,ORG_801_Lares_MordragSentMe_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:242,"Ein wertvolles Stück! Es ist bei uns üblich, einen Teil der Beute mit dem Anführer zu teilen.",很宝贵的东西！它是你分得的战利品。,,,ORG_801_Lares_MordragSentMe_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:243,"Aber dass er DIR den Ring gegeben hat, zeigt, dass er einiges von dir hält.",但是他给你这枚戒指的实际动机是想表明他必须重用你。,,,ORG_801_Lares_MordragSentMe_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:244,"Ich will, dass du zu ihm gehst und ihm etwas ausrichtest.",我想让你向他转告一些事。,,,ORG_801_Lares_MordragSentMe_11_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:245,"Sag ihm, ich will jemanden im Sektenlager haben. Die Bruderschaft plant irgendwas Großes - ich will genau wissen, was da abläuft.",告诉他，我在学派学地里缺少人手。兄弟会正在做一个大计划－－我想知道确切的情况。,,,ORG_801_Lares_MordragSentMe_11_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:270,Ich bin immerhin an deinen Wachen vorbeigekommen.,我要设法通过你们的守卫。,,,ORG_801_Lares_Vorbeigemogelt.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:283,Ich bin immerhin an deinen Wachen vorbeigekommen.,我要设法通过你们的守卫。,,,ORG_801_Lares_Vorbeigemogelt_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:284,Das ist richtig. Aber das alleine wird noch nicht reichen.,对。但是一个人的力量是不够的。,,,ORG_801_Lares_Vorbeigemogelt_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:300,Was kann ich noch machen?,我还能帮什么忙？,,,ORG_801_Lares_GetKraut.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:313,Was kann ich noch machen?,我还能帮什么忙？,,,ORG_801_Lares_GetKraut_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:314,"Baal Isidro aus dem Sektenlager hat Kraut im Wert von mindestens 400 Erz bei sich. Ich will, dass du es ihm abnimmst. Egal, wie.",学派营地的巴尔．以西卓有价值至少４００个矿石的沼泽烟草。我想让你得到它。我不管你怎么做。,,,ORG_801_Lares_GetKraut_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:318,"Wenn du den Riesenhaufen Kraut meinst, den hab' ich mir schon unter den Nagel gerissen",如果你是指大堆的沼泽烟草，我已经得到了。,,,ORG_801_Lares_GetKraut_15_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:319,Du scheinst mir einer von der schnellen Sorte zu sein!,看起来，你十分聪明！,,,ORG_801_Lares_GetKraut_11_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:322,"Wenn du das Kraut hast, verkauf es. Die 400 Erz bringst du zu mir.",如果你拿到了沼泽烟草，就把它卖掉。给我４００个矿石。,,,ORG_801_Lares_GetKraut_11_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:323,"Dann unterhalten wir uns noch mal darüber, ob du in die Bande aufgenommen wirst.",然后我们再谈你是否会加入本帮。,,,ORG_801_Lares_GetKraut_11_05,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:345,Ich hab' die 400 Erz.,我有４００个矿石。,,,ORG_801_Lares_400Ore.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:358,Ich hab' die 400 Erz.,我有４００个矿石。,,,ORG_801_Lares_400Ore_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:361,"Gut! Sehr gut. Ich denke, das reicht jetzt.",好！很好！我相信现在应该足够了。,,,ORG_801_Lares_400Ore_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:371,"Zähl noch mal nach. Ich hoffe, du hast nicht schon die Hälfte versoffen.",再数一遍吧！我希望你没有花掉一半去喝酒。,,,ORG_801_Lares_400Ore_NOORE_11_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:385,"Reicht das, um bei euch aufgenommen zu werden?",我可以加入你们了吧？,,,ORG_801_Lares_Reicht.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:400,"Reicht das, um bei euch aufgenommen zu werden?",我可以加入你们了吧？,,,ORG_801_Lares_Reicht_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:404,Das will ich meinen!,我同意！,,,ORG_801_Lares_Reicht_AUFNAHME_11_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:405,"Und ich habe sogar ein Geschenk für dich. Eine bessere Rüstung. Nicht viel, aber du hast sie dir verdient.",我有一份礼物给你。一件很好的盔甲。礼物虽轻，却是我的一片心意。,,,ORG_801_Lares_Reicht_AUFNAHME_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:440,Mordrag hat sich für dich eingesetzt.,摩达哥已经和你说过了。,,,ORG_801_Lares_Reicht_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:445,"Die Liste hier hinzubringen, hat dir einiges Ansehen gebracht.",因为你带了这份清单来，所以成了一个受欢迎的人。,,,ORG_801_Lares_Reicht_11_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:448,Aber du bist noch nicht bereit. Erledige deine Aufgaben.,但是你还没有准备好。,,,ORG_801_Lares_Reicht_11_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:463,Und was soll ich jetzt machen?,现在我应该做什么？,,,ORG_801_Lares_GotoKalom.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:476,Und was soll ich jetzt machen?,现在我应该做什么？,,,ORG_801_Lares_GotoKalom_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:477,"Du bist jetzt ein Mitglied unserer Bande. Es steht dir frei zu tun, was du willst.",现在你是我们的人了。你想做什么。就可以自由地去做。,,,ORG_801_Lares_GotoKalom_11_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:485,"Wenn du dich nützlich machen willst, geh zu Mordrag und unterstütz ihn bei der Sektensache.",如果你想做些有用的事，就去找摩达哥，帮他处理宗教事务。,,,ORG_801_Lares_GotoKalom_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:493,"Mordrag, einer unserer Leute vom Alten Lager, wurde umgebracht. Bevor er starb, hat er uns die Nachricht übermittelt, dass im Lager der Sekte eine große Sache läuft.",摩达哥是我们旧营地的人，被杀害了。在他死前，他给我们送了封信。上面说，在学派学地里将要发生什么大事。,,,ORG_801_Lares_GotoKalom_11_03,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:494,"Geh zum Lager der Bruderschaft und finde heraus, was los ist.",去兄弟会看看，找出事情的真相。,,,ORG_801_Lares_GotoKalom_11_04,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:499,"Mordrag, einer unserer Leute aus dem Alten Lager, ist zurückgekehrt.",摩达哥，我们旧营地的人已经回来了。,,,ORG_801_Lares_GotoKalom_11_05,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:500,"Geh zu ihm. Sag ihm, ich will jemanden im Sektenlager haben. Die Bruderschaft plant irgendwas Großes - ich will genau wissen, was da abläuft.",去拜访拜访他。告诉他，我需要人手。兄弟会正在计划一件大事－－我想知道倒底是怎么回事。,,,ORG_801_Lares_GotoKalom_11_06,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:501,Hilf ihm bei der Sache.,帮助他。,,,ORG_801_Lares_GotoKalom_11_07,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:519,Wo kann ich hier was lernen?,在哪儿可以学到一些知识？,,,ORG_801_Lares_WhereLearn.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:529,Wo kann ich hier was lernen?,在哪儿可以学到一些知识？,,,ORG_801_Lares_WhereLearn_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:530,"Bei mir. Ich kann dir beibringen, deine Geschicklichkeit und Stärke zu verbessern.",跟我学吧！我可以帮你提高你的敏捷度和强壮性。,,,ORG_801_Lares_WhereLearn_Info_11_02,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:545,Ich will mich verbessern,我想提高自己。,,,ORG_801_Lares_Teach.description,,
Scripts/content/Story/MISSIONS/DIA_Org_801_Lares.d:558,Ich will mich verbessern.,我想提高自己。,,,ORG_801_Lares_Teach_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:49,Wo willst du denn hin?,现在你要去哪儿？,,,Org_804_Organisator_Greet_06_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:61,Wo geht's hier denn hin?,我能去哪儿？,,,Org_804_Organisator_WayTo.description,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:71,Wo GEHT's hier denn hin?,我能去哪儿？,,,Org_804_Organisator_WayTo_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:72,Zu Lares.,去找赖理斯。,,,Org_804_Organisator_WayTo_06_01,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:86,Ich will zu Lares.,我想拜访赖理斯。,,,Org_804_Organisator_ToLares.description,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:99,Ich will zu Lares.,我想拜访赖理斯。,,,Org_804_Organisator_ToLares_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:100,"Kann mir kaum vorstell'n, dass er mit dir redet.",我怀疑他是否会理你。,,,Org_804_Organisator_ToLares_06_01,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:101,Das kannst du getrost mir überlassen.,我会处理好此事的。,,,Org_804_Organisator_ToLares_15_02,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:102,Ich werde dich nicht aufhalten.,我不会阻止你。,,,Org_804_Organisator_ToLares_06_03,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:116,Kann ich zu Lares?,我能见赖理斯吗？,,,Org_804_Organisator_PERM.description,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:129,Kann ich zu Lares?,我能见赖理斯吗？,,,Org_804_Organisator_PERM_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:130,Klär das mit Roscoe.,可以。,,,Org_804_Organisator_PERM_06_01,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:169,Gomez' Schergen kommen hier nicht rein! Geh!,葛梅兹的仆人不许到这儿！走开！,,,Info_Org_804_FirstWarn_Info_06_00,,
Scripts/content/Story/MISSIONS/DIA_Org_804_Organisator.d:204,"Geh, solange du noch gehen KANNST!",快走吧！,,,Info_Org_804_LastWarn_06_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:43,"Hey, du!",嗨，就是你！,,,Org_818_Ratford_WrongWay_07_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:44,Was willst du?,你想做什么？,,,Org_818_Ratford_WrongWay_15_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:45,"Dich warnen. Wenn du hier weiter gehst, kommst du in unser Jagdgebiet.",我要警告你。如果你继续这样，你就会进入我们的猎场。,,,Org_818_Ratford_WrongWay_07_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:57,Was jagt ihr denn so?,你打什么猎？,,,Org_818_Ratford_WhatGame.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:67,Was jagt ihr denn so?,你打什么猎？,,,Org_818_Ratford_WhatGame_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:68,"Meistens Scavenger. Sie geben 'ne Menge Fleisch ab. Außerdem sind sie nicht so schwer zur Strecke zu bringen - wenn man weiß, wie.",大部分是食尸鸟。它们身上有许多肉。此外，一旦你知道怎样去猎取它们，就不会很难捉到了。,,,Org_818_Ratford_WhatGame_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:69,So? Und wie?,真的吗？怎么捉？,,,Org_818_Ratford_WhatGame_15_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:70,Frag meinen Freund Drax hier - der weiß über solche Sachen besser Bescheid als ich.,向我的朋友得瑞克请教吧－－他比别人知道得多。,,,Org_818_Ratford_WhatGame_07_03,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:82,Was ist an diesem Gebiet so gefährlich?,为什么这个地方如此危险？,,,Org_818_Ratford_WhyDangerous.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:92,Was ist an diesem Gebiet so gefährlich?,为什么这个地方如此危险？,,,Org_818_Ratford_WhyDangerous_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:93,"Du bist gerade angekommen, was? In der Kolonie gibt es unterschiedlich gefährliche Gebiete.",你刚到这儿吗？殖民地里所有的地方都多多少少有危险。,,,Org_818_Ratford_WhyDangerous_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:94,"Auf den Wegen zwischen den Lagern ist es einigermaßen sicher. Aber auch dort kannst du ein paar Wölfen begegnen, die dich als leichte Beute sehen werden.",营地间的小路十分安静。但是你会遇到一些盯着你的狼。,,,Org_818_Ratford_WhyDangerous_07_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:95,"Und genau das bist du auch, bis du geeignete Waffen und Rüstung hast.",在你得到合适的武器和盔甲前，情况往往是这样的。,,,Org_818_Ratford_WhyDangerous_07_03,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:107,Wo kriege ich bessere Ausrüstung her?,我从哪里能得到更好的装备？,,,Org_818_Ratford_WoEquipment.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:120,Wo kriege ich bessere Ausrüstung her?,我从哪里能得到更好的装备？,,,Org_818_Ratford_WoEquipment_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:121,"Der nächste Ort ist das Alte Lager. Du musst nur dem Weg folgen, den du gekommen bist.",最近之处是旧营地。沿着这条路走，你就会到那儿。,,,Org_818_Ratford_WoEquipment_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:122,Aber bei uns im Neuen Lager bekommst du die Sachen billiger - wenn du die richtigen Leute kennst.,但是在我们的新营地里，倘若你认识了恰当的人，就能得到便宜点的装备。,,,Org_818_Ratford_WoEquipment_07_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:123,"Wenn du ins alte Lager gehst, frag nach Mordrag. Er ist einer von uns. Er verkauft gute Ware für wenig Erz.",如果你去旧营地，就去找摩达哥吧。他是我们的人。你只要给他一点矿石，他就会卖给你较好的货。,,,Org_818_Ratford_WoEquipment_07_03,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:138,Erzähl mir mehr über die Gebiete der Kolonie.,请给我讲讲殖民地里其他的事吧！,,,Org_818_Ratford_MoreLocations.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:151,Erzähl mir mehr über die Gebiete der Kolonie.,请给我讲讲殖民地里其他的事吧！,,,Org_818_Ratford_MoreLocations_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:152,"Wenn du zwischen den Lagern reist, solltest du eine Karte haben. So kannst du die Verbindungswege von den Sackgassen unterscheiden.",如果你有营地间行走，你就需要一张地图，以此来判断路和死胡同。,,,Org_818_Ratford_MoreLocations_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:153,"Die Sackgassen führen dich oft in gefährliche Schluchten, in denen du Kreaturen begegnen wirst, denen du am Anfang besser aus dem Weg gehst.",死胡同经常会把你带到极其危险的地方，在那里你会遇到最好避开的野兽。,,,Org_818_Ratford_MoreLocations_07_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:154,"Meide alte Ruinen, die Gegend hier ist voll davon. Die meisten sind alte Befestigungen aus dem ersten Ork-Krieg oder verlassene Ork-Behausungen.",不要进入旧废墟。这儿有许多废墟。大部分是第一次兽人战争时修筑的防御工事，还有一些是废弃了的兽人住宅。,,,Org_818_Ratford_MoreLocations_07_03,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:155,In diesen Ruinen treiben sich oft Orks herum - oder Schlimmeres. Vor allem nachts würde ich diese Plätze meiden.,在那些废墟里经常会有兽人或者比野兽还坏的怪物。最好避开这些地方，尤其是晚上。,,,Org_818_Ratford_MoreLocations_07_04,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:156,Und wenn du noch einen letzten Tipp willst - geh nicht in den Wald!,另外，不要进入森林里！,,,Org_818_Ratford_MoreLocations_07_05,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:168,Wo kriege ich eine Karte her?,在哪儿能得到地图？,,,Org_818_Ratford_WoKarte.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:181,Wo kriege ich eine Karte her?,在哪儿能得到地图？,,,Org_818_Ratford_WoKarte_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:182,"Frag im Alten Lager herum, ich glaube, da gibt es einen Kartenzeichner.",去问问旧营地里的人。那儿有一个制图师。,,,Org_818_Ratford_WoKarte_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:183,"Vielleicht kannst du ihm ja eine seiner Karten klauen! Wenn du's schaffst, bring mir eine mit!",也许你可以偷一张他的地图！如果你能设法得手的话，请给我也偷一张！,,,Org_818_Ratford_WoKarte_07_02,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:186,"Wenn ich rankomme, ohne zu bezahlen, bringe ich mit, soviel ich tragen kann!",如果我能不花钱就拿到地图，我会尽可能地多拿一些！,,,Org_818_Ratford_WoKarte.Org_818_Ratford_WoKarte_Stehlen,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:187,Wieso? - Verkauft er die Karten nicht?,为什么？他不卖地图吗？,,,Org_818_Ratford_WoKarte.Org_818_Ratford_WoKarte_Kaufen,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:192,"Wenn ich rankomme, ohne zu bezahlen, bringe ich mit, so viel ich tragen kann!",如果我能不花钱就拿到地图，我会尽可能地多拿一些！,,,Org_818_Ratford_WoKarte_Stehlen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:193,"Du gefällst mir! Du solltest dir überlegen, zu uns ins Neue Lager zu kommen! Wenn du mal da bist, frag nach Lares. Er kümmert sich um die Neuen. Er hat bestimmt was zu tun für dich!",好吧！你应该到新营地去看看。如果你去那儿，可以去找赖理斯。他对新人很照顾。我相信他会有事给你做！,,,Org_818_Ratford_WoKarte_Stehlen_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:203,Wieso? - Verkauft er die Karten nicht?,为什么？他不卖地图吗？,,,Org_818_Ratford_WoKarte_Kaufen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:204,"Wenn du an genug Erz rankommst, um sie zu bezahlen ...",如果你有足够的矿石能支付得起．．．,,,Org_818_Ratford_WoKarte_Kaufen_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:217,Danke für die Hilfe.,谢谢你的帮助。,,,Org_818_Ratford_Thanks.description,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:227,Danke für die Hilfe.,谢谢你的帮助。,,,Org_818_Ratford_Thanks_15_00,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:228,"Glaub bloß nicht, dass hier alle so nett zu dir sind, Kleiner!",不要以为每个人都会很友好，孩子！,,,Org_818_Ratford_Thanks_07_01,,
Scripts/content/Story/MISSIONS/DIA_Org_818_Ratford.d:229,"Ist zwar nicht viel zu holen bei einem Neuen, aber einige hier würden dir sogar für eine alte Spitzhacke die Seele aus dem Leib prügeln.",一个新来者的口袋里也许不会很有钱，但是一些人却会打你的主意。,,,Org_818_Ratford_Thanks_07_02,,
