Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:876,Ich habe die Spruchrolle verbraucht ... aber nicht auf den Wächter!,我用了法术滚动条，但是没有起作用！,,,Info_Milten_SHSCROLL_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:877,"Das ist großes Pech. Dann musst du einen anderen Weg finden, ihn zu besiegen.",这真是惨败呀！你必须另外寻找方法才能击败他！,,,Info_Milten_SHSCROLL_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:878,Vielleicht kannst du in einem Lager eine weitere Spruchrolle oder sogar eine Rune kaufen.,也许你可以在营地里再买一个符咒。,,,Info_Milten_SHSCROLL_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:879,"Ich werde dort drüben, wo wir uns getroffen haben, auf dich warten.",我会在我们相遇的地方等着你。,,,Info_Milten_SHSCROLL_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:896,Ich habe eine neue Spruchrolle 'Untote vernichten'!,我有一个新的杀死不死生物的法术滚动条了！,,,Info_Milten_SHNEWSCROLL.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:911,Ich habe eine neue Spruchrolle 'Untote vernichten'!,我有一个新的杀死不死生物的法术滚动条了！,,,Info_Milten_SHNEWSCROLL_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:912,"Sehr gut, dann können wir ja dem Wächter wieder einen Besuch abstatten.",很好。现在我们可以再一次去会会那个守卫了。,,,Info_Milten_SHNEWSCROLL_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:913,"Geh voraus, ich folge dir!",请先走，我跟着。,,,Info_Milten_SHNEWSCROLL_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:947,Du scheinst kein Interesse mehr an der Gruft zu haben.,你似乎对那个坟墓没有兴趣了。,,,Info_Milten_SHLEAVE_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:948,"Wenn du es dir anders überlegst, triff mich dort, wo wir uns vorhin schon einmal getroffen haben.",如果你改变主意了，你可以在我们以前见面的地方等我。,,,Info_Milten_SHLEAVE_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:965,Wollen wir einen weiteren Versuch beim Wächter wagen?,我们要再去对付那个守卫吗？,,,Info_Milten_SHCONTINUE.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:983,Wollen wir einen weiteren Versuch beim Wächter wagen?,我们要再去对付那个守卫吗？,,,Info_Milten_SHCONTINUE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:984,"Ich bin bereit. Geh voraus, ich folge dir!",准备好了。请先走，我跟着。,,,Info_Milten_SHCONTINUE_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1014,Sehr gut. Du hast den Talisman!,好。你拿到护身符了。,,,Info_Milten_SHSUCCESS_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1015,"Hier, nimm ihn. So war unsere Abmachung!",拿着。那是我们的交易！,,,Info_Milten_SHSUCCESS_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1016,"Danke, mein Freund. Ich vergesse niemanden, der mir geholfen hat. Du hast was gut bei mir!",谢谢你，朋友。我从来不会忘记帮过我的人。,,,Info_Milten_SHSUCCESS_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1017,"Ich gehe zurück ins Alte Lager, vielleicht sehen wir uns dort.",我要返回旧营地，也许我们会在那儿见面的。,,,Info_Milten_SHSUCCESS_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1060,Sie ... sie sind alle tot. .. alle TOT. Ich konnte nicht helfen ... ich war ... war unterwegs ... ich ...,他们．．．他们都死了．．．全死了。我不能帮他们．．．我．．．我不在．．．,,,Info_Milten_OCWARN_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1064,"Ganz ruhig, Milten, ich habe Diego auf der anderen Seite des Lagers bereits getroffen.",请冷静，米尔顿。我已经在营地的另一边见过了迪哥。,,,Info_Milten_OCWARN_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1065,"Gut, dann weißt du ja Bescheid. Was sagte Diego?",好，那么你知道迪哥说了什么？,,,Info_Milten_OCWARN_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1066,"Wenn ich Gorn und Lester finden kann, werde ich sie warnen, und zu eurem Versammlungsplatz schicken.",如果我能发现宫尔和莱斯特，我会警告他们，并派他们来你们的见面之处。,,,Info_Milten_OCWARN_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1067,Viel Glück und pass auf dich auf!,祝你好运，保重！,,,Info_Milten_OCWARN_02_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1073,"Ganz ruhig, Milten, was ist los?",请安静，米尔顿。怎么回事？,,,Info_Milten_OCWARN_15_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1074,"Sie haben die Feuermagier getötet. ALLE bis auf mich, und da hätte auch nicht mehr viel gefehlt.",他们杀了火界法师。除了我，他们全被杀了。我也快死了。,,,Info_Milten_OCWARN_02_07,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1075,Am besten du erzählst ganz von vorne und der Reihe nach.,你最好把整个故事都告诉我，从开头到结尾，一件接一件地说。,,,Info_Milten_OCWARN_15_08,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1076,"Ok. Ganz ruhig, Milten, ganz ruhig ...",好。请冷静，米尔顿，请冷静．．．,,,Info_Milten_OCWARN_02_09,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1077,"Es fing alles damit an, dass die Alte Mine einstürzte.",一切是从旧矿坑坍塌之后才开始的．．．,,,Info_Milten_OCWARN_02_10,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1078,Die Alte Mine ist EINGESTÜRTZT???,旧矿坑塌方了？,,,Info_Milten_OCWARN_15_11,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1079,Ja. Es ging alles sehr schnell. Keiner aus der Mine hat es herausgeschafft.,是的。所有的一切发生得很快。矿坑里没有人应付得过来。,,,Info_Milten_OCWARN_02_12,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1080,Die Gardisten haben den Mineneingang gesperrt.,守卫们堵住了矿坑的入口。,,,Info_Milten_OCWARN_02_13,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1093,Wie konnte die Mine einstürzen?,矿坑怎么塌方的？,,,Info_Milten_OCMINE.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1106,Wie konnte die Mine einstürzen?,矿坑怎么塌方的？,,,Info_Milten_OCMINE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1107,"Keine Ahnung. Einige Buddler, die vor dem Mineneingang warteten, erzählten von einem gewaltigen Beben und einer riesigen Staubwolke, die aus dem Stollen kam.",我不知道。一些守侯在入口前面的采矿工正在说着地震的事，一个大黑云就从地道里冒出来了。,,,Info_Milten_OCMINE_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1108,Warst du dort?,你在那儿吗？,,,Info_Milten_OCMINE_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1109,Ja. Dort erfuhr ich dann auch vom Einsturz.,是的。那就是我知道了塌方的地方。,,,Info_Milten_OCMINE_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1121,Was sagtest du über die Feuermagier?,你说的那些火界法师是怎么回事？,,,Info_Milten_OCKDW.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1134,Was sagtest du über die Feuermagier?,你说的那些火界法师是怎么回事？,,,Info_Milten_OCKDW_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1135,"Ich weiß nur, dass sie kurz nach dem Einsturz alle von den Erzbaronen umgebracht wurden.",我只知道，在矿坑塌方后不久，他们就全被矿场主人的人杀了。,,,Info_Milten_OCKDW_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1136,"Als ich von unserem gemeinsamen Abenteuer unter dem Stonehenge zurückkehrte, griffen mich die Wachen am Tor plötzlich an.",当我从出事地点来到竞技场时，大门旁的圣战士突然向我发动袭击了。,,,Info_Milten_OCKDW_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1137,Sie schrieen mir Worte wie 'Verräter' und 'Kollaborateur' entgegen. Ich konnte mich gerade noch in Sicherheit bringen.,他们向我喊着’叛国者’、’合作者’。后来，我从一条狭缝里逃了出来。,,,Info_Milten_OCKDW_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1149,Warum töten Erzbarone Feuermagier? Das gibt doch keinen Sinn...,矿场主人为什么想杀死法师？没有意义．．．,,,Info_Milten_OCWHY.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1162,Warum töten Erzbarone Feuermagier? Das gibt doch keinen Sinn...,矿场主人为什么想杀死法师？没有意义．．．,,,Info_Milten_OCWHY_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1163,"Das stimmt. Nur gaben mir die Wachen am Lagereingang keine Gelegenheit, danach zu fragen. Sie zogen sofort ihre Schwerter.",很对。那些守卫刚才不给我询问的机会。他们会立即转移话题。,,,Info_Milten_OCWHY_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1164,"Vielleicht kann dir Diego mehr erzählen. Er war im Lager, als sich die Ereignisse zuspitzten.",也许迪哥知道多一些。当事情变坏时，他在营地里。,,,Info_Milten_OCWHY_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1176,Du solltest dich verstecken. Weit weg von hier!,你应该藏起来，远远地离开这儿。,,,Info_Milten_OCYOU.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1189,Du solltest dich verstecken. Weit weg von hier!,你应该藏起来，远远地离开这儿。,,,Info_Milten_OCYOU_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1190,"Nein. Diego und ich haben beschlossen, die beiden Tore im Auge zu behalten, und ahnungslose Freunde aus anderen Lagern zu warnen.",不。迪哥和我一致同意密切注视两个大门，警告来自其他营地的朋友。,,,Info_Milten_OCYOU_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1194,Bitte sprich noch mit Diego!,请和迪哥谈吧！,,,Info_Milten_OCYOU_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1211,Wo kann ich Diego finden?,在哪儿能找到迪哥？,,,Info_Milten_OCDIEGO.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1226,Wo kann ich Diego finden?,在哪儿能找到迪哥？,,,Info_Milten_OCDIEGO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1227,Er hält sich auf der anderen Seite des Alten Lagers in der Nähe des hinteren Tores versteckt.,他藏在旧营地的另一面，后面的大门附近。,,,Info_Milten_OCDIEGO_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1228,Bitte sprich mit ihm!,请和他说吧！,,,Info_Milten_OCDIEGO_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1265,"Sei gegrüßt, mein Freund, dich habe ich ja schon lange nicht mehr gesehen.",你好，朋友。我很久没有见过你了。,,,Info_Milten_LOADSWORD_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1266,"Hallo, Milten. Es ist viel passiert, seit wir uns das letzte Mal trafen.",你好，米尔顿。自从我们上次见面以来，发生了许多事。,,,Info_Milten_LOADSWORD_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1267,"Ich würde dir gerne alles erzählen, doch im Moment ist keine Zeit dafür. Ich bin in Eile!",我想告诉你每一件事，但是现在我没有时间。我很忙。,,,Info_Milten_LOADSWORD_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1279,"Milten, ich brauche deine Hilfe!",米尔顿，你要帮我！,,,Info_Milten_LOADSWORD1.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1292,"Milten, ich brauche deine Hilfe!",米尔顿，你要帮我！,,,Info_Milten_LOADSWORD1_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1293,Um was geht es? Wie kann ich dir helfen?,什么事？我怎么帮你？,,,Info_Milten_LOADSWORD1_02_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1294,"Lass uns irgendwohin gehen, wo es nicht so viele Ohren gibt!",让我们去要谈论的地方吧！,,,Info_Milten_LOADSWORD1_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1295,Wie du meinst. Folge mir!,好，跟我走。,,,Info_Milten_LOADSWORD1_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1325,"Nun sprich, worum geht es?",现在告诉我，什么事？,,,Info_Milten_LSAWAY_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1326,"Ich brauche die magische Energie des Erzhaufens, und ich halte es für unklug, die anderen Wassermagier danach zu fragen!",我需要矿石堆的魔法能量。我认为去问其他的水界法师不是上策。,,,Info_Milten_LSAWAY_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1327,Du scherzt!,开玩笑！,,,Info_Milten_LSAWAY_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1328,"Die Zeit des Scherzens ist vorbei, ich meine es todernst!",没有时间开玩笑了。我是极其认真的。,,,Info_Milten_LSAWAY_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1329,"Ich habe Xardas, den Dämonenbeschwörer, getroffen!",我见过萨尔达斯巫师了！,,,Info_Milten_LSAWAY_15_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1330,Ich handle in seinem Auftrag!,我在为他工作！,,,Info_Milten_LSAWAY_15_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1331,XARDAS??? Langsam machst du mir Angst!,萨尔达斯？？？你在恐吓我！,,,Info_Milten_LSAWAY_02_07,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1332,"Niemand hat mit ihm gesprochen, seit er das Alte Lager verlassen hat!",自从他离开旧营地后，没有人和他说过话。,,,Info_Milten_LSAWAY_02_08,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1333,Ich schon!,我说过！,,,Info_Milten_LSAWAY_15_09,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1334,Wofür benötigst du die Energie des Erzhaufens?,你需要魔法堆的能量做什么？,,,Info_Milten_LSAWAY_02_10,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1335,Ich will sie auf dieses Schwert hier übertragen.,我想把它们的能量转到这把剑上。,,,Info_Milten_LSAWAY_15_11,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1336,"Wow, was für eine Waffe!",哇！很酷的武器！,,,Info_Milten_LSAWAY_02_12,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1337,Es trägt den Namen URIZIEL!,它的名字是神圣之剑！,,,Info_Milten_LSAWAY_15_13,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1349,Xardas gab mir diese magische Formel!,萨尔达斯给了我转换能量的魔法符咒！,,,Info_Milten_LOADSWORD4.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1362,"Xardas gab mir diese magische Formel, um den Transfer zu vollbringen!",萨尔达斯给了我转换能量的魔法符咒！,,,Info_Milten_LOADSWORD4_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1363,"Du musst sie aussprechen, während ich Schwert und Erz in Kontakt bringe!",当我拿着此剑和矿石时，你必须把它诵读一遍！,,,Info_Milten_LOADSWORD4_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1365,"Hmmm ... Hmmm ... es sieht so aus, als ob ich diese Zauberformel nur herunterlesen müsste ...",噢．．．唔．．．看起来，好像只要我读完这张符咒就可以了．．．,,,Info_Milten_LOADSWORD4_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1366,Aber wir werden ernsthaften Ärger mit Saturas und den anderen Magiern bekommen!,但是，我们陷入了与沙图拉斯和其他法师的麻烦中！,,,Info_Milten_LOADSWORD4_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1378,Das Risiko müssen wir eingehen!,我们必须冒这个险！,,,Info_Milten_LSRISK.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1391,Das Risiko müssen wir eingehen!,我们必须冒这个险！,,,Info_Milten_LSRISK_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1392,"Es ist wirklich SEHR, SEHR wichtig!",这确实是非常、非常重要的！,,,Info_Milten_LSRISK_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1393,Wichtig für ALLE Bewohner der Kolonie.,为了所有殖民地居民，很重要。,,,Info_Milten_LSRISK_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1394,Ich verstehe nicht ...,我不明白．．．,,,Info_Milten_LSRISK_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1395,Es wird uns alle hier raus bringen! Du musst mir vertrauen!,它能使我们走出这里！你必须信任我！,,,Info_Milten_LSRISK_15_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1396,"Einverstanden! Nach all dem, was du bereits für uns getan hast, besitzt du mein Vertrauen.",好吧！毕竟你是为了我们，我完全信任你。,,,Info_Milten_LSRISK_02_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1397,Außerdem scheinst du auch das von Xardas zu besitzen!,另外，似乎萨尔达斯也信任你。,,,Info_Milten_LSRISK_02_07,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1398,"Triff mich unten beim Erzhaufen, und ... zu keinem ein Sterbenswörtchen!",到矿石堆下见我，．．．不要告诉任何人！,,,Info_Milten_LSRISK_02_08,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1399,"Gut, wir treffen uns beim Erzhaufen. Bis dann!",好，我们在矿石堆下见吧！再见！,,,Info_Milten_LSRISK_15_09,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1432,Hast du das Schwert und die Zauberformel?,你把剑和符咒带来了吗？,,,Info_Milten_LSOREHEAP_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1444,"Hier, nimm die Zauberformel!",来，收下这个法术！,,,Info_Milten_LSNOW.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1460,"Hier, nimm die Zauberformel!",来，收下这个法术！,,,Info_Milten_LSNOW_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1461,Bist du bereit?,准备好了？,,,Info_Milten_LSNOW_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1462,"So bereit, wie man für solch eine Wahnsinnstat nur sein kann.",准备好了。,,,Info_Milten_LSNOW_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1463,Dann kann es ja losgehen!,我们开始吧！,,,Info_Milten_LSNOW_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1522,Es ist vollbracht!,好了！,,,Info_Milten_LSDONE_02_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1523,Unglaublich! Der unscheinbare graue Edelstein schimmert nun bläulich!,真是令人难以置信！宝石现在正发出微微亮的光！,,,Info_Milten_LSDONE_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1530,Das ist ein gutes Zeichen! Die magische Energie des Erzhaufens scheint tatsächlich in das alte Schwert übertragen worden zu sein!,那是一种好现像！现在，矿石堆的魔法能量好像已经在这把剑上了！,,,Info_Milten_LSDONE_02_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1531,Aber unsere kleine Aktion hier scheint etwas Aufmerksamkeit erregt zu haben.,但是我们的行动似乎已经引起了一些人的注意。,,,Info_Milten_LSDONE_02_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1532,Du solltest dich am besten direkt hier heraus teleportieren!,你应该用心灵传送法把自己直接带出这里！,,,Info_Milten_LSDONE_02_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1533,Was wird aus dir?,你怎么办？,,,Info_Milten_LSDONE_15_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Mage.d:1534,"Mach dir um mich keine Sorgen, ich werde mir schon was einfallen lassen. Geh jetzt!",不用担心我。我要考虑一些事。现在走吧！,,,Info_Milten_LSDONE_02_07,,
