location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1055,Du kommst gerade richtig! Wir bereiten uns auf den Gegenschlag vor.,你来得很及时！我们正在准备反击。,,,Info_Gorn_POST_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1056,Die Rückeroberung der Freien Mine ist der erste Schritt!,第一步要收回自由矿坑。,,,Info_Gorn_POST_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1068,Eine Rückeroberung mit vier Mann? Wo sind all die anderen Söldner?,你打算只用四个人夺回它？,,,Info_Gorn_TAKEBACK.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1081,Eine Rückeroberung mit vier Mann? Wo sind all die anderen Söldner?,你打算只用四个人夺回它？所有的佣兵在哪儿？,,,Info_Gorn_TAKEBACK_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1082,Ein frontaler Angriff bringt nichts! Dafür sind Gomez' Leute zu gut verschanzt!,正面袭击对我们是很不利的！葛梅兹的人太擅战了！,,,Info_Gorn_TAKEBACK_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1083,"Aber eine verdeckte Operation, bei der wir Mann für Mann ausschalten, könnte gelingen!",但是我们可以秘密行动，一个接一个地歼灭他们。,,,Info_Gorn_TAKEBACK_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1084,"Lee bat mich, dir etwas auszurichten.",黎翌让我给你送个信。,,,Info_Gorn_TAKEBACK_09_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1090,"Als einer unserer besten Söldner wurdest du bestimmt, die Operation durchzuführen!",作为我们的一名最好的佣兵，你应该执行这次任务。,,,Info_Gorn_TAKEBACK_09_05,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1094,"Als Wassermagier mit sehr viel Kampferfahrung wurdest du bestimmt, die Operation durchzuführen!",作为一名水界法师及一名有经验的战士，你应该执行这次任务。,,,Info_Gorn_TAKEBACK_09_06,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1098,"Als einer unserer besten Banditen wurdest du bestimmt, die Operation durchzuführen!",作为一名最好的盗贼，你应该执行这次任务。,,,Info_Gorn_TAKEBACK_09_07,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1102,"Obwohl du nicht zu uns gehörst, hast du unserem Lager schon große Dienste erwiesen und dich mehr als bewährt.",虽然你不是我们的人，但是你为我们的营地所做的一切却证明了你的不凡价值。,,,Info_Gorn_TAKEBACK_09_08,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1103,Wir bieten dir die Durchführung der Operation an!,我们要把执行这次任务的机会提供给你！,,,Info_Gorn_TAKEBACK_09_09,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1106,Ich werde mit dir gehen. Gemeinsam können wir es schaffen!,我要和你一起执行任务！,,,Info_Gorn_TAKEBACK_09_10,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1118,Der erste Schritt? Was wird denn der zweite sein?,第一步吗？第二步会是什么？,,,Info_Gorn_SECOND.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1131,Der erste Schritt? Was wird denn der Zweite sein?,第一步吗？第二步会是什么？,,,Info_Gorn_SECOND_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1132,"Sobald die Mine wieder in unserem Besitz ist, werden wir den Pass über die Berge suchen, den Gomez' Leute für den Überfall benutzt haben!",只要我们再一次夺回矿坑，我们就马上开始寻找葛梅兹袭击行动的山道。,,,Info_Gorn_SECOND_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1133,"Wenn der Pass dicht gemacht wurde, haben wir die Situation wieder im Griff.",封住山道，形势就会掌握在我们的手中了。,,,Info_Gorn_SECOND_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1134,Verstehe.,明白。,,,Info_Gorn_SECOND_15_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1146,Warum gerade ich?,为什么是我？,,,Info_Gorn_WHYME.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1159,Warum gerade ich?,为什么是我？,,,Info_Gorn_WHYME_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1160,"Du hast schon mehrmals bewiesen, dass du Mut hast und gleichzeitig denken kannst!",你已经证明了自己的价值，现时你是非常勇敢和聪明的！,,,Info_Gorn_WHYME_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1161,Außerdem kennst du das Alte Lager und die Gardisten besser als die meisten von uns.,此外你熟悉旧营地，并知道他们的守卫比我们大多数人更强壮。,,,Info_Gorn_WHYME_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1162,Du bist der beste Mann für diesen schwierigen Job!,你是最适合此项任务的人！,,,Info_Gorn_WHYME_09_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1174,Lass uns den ungebetenen Gästen in der Mine kräftig in den Hintern treten!,好了，我们去教训那些矿坑里的不速之客吧！,,,Info_Gorn_KICKBUTT.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1188,"Okay, lass uns den ungebetenen Gästen in der Mine kräftig in den Hintern treten!",好了，我们去教训那些矿坑里的不速之客吧！,,,Info_Gorn_KICKBUTT_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1189,Nichts anderes habe ich von dir erwartet!,我不想再说什么了！,,,Info_Gorn_KICKBUTT_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1190,"Hier, nimm diesen Schlüssel. Er öffnet das Torhaus vor dem Eingang der Mine.",来，拿着这把钥匙。它能打开前方矿坑入口处的警卫室的门。,,,Info_Gorn_KICKBUTT_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1204,Warum nicht. Ich muss ohnehin in die Mine!,好。我无论如何必须进入这个矿坑！,,,Info_Gorn_MYWAY.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1218,Warum nicht. Ich muss ohnehin in die Mine!,好。我无论如何必须进入这个矿坑！,,,Info_Gorn_MYWAY_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1219,"Was immer auch DEINE Gründe sein mögen, ich bin froh, dass wir diese Sache gemeinsam erledigen!",无论你的动机是什么，我很高兴我们能一起处理此事！,,,Info_Gorn_MYWAY_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1220,"Hier, nimm diesen Schlüssel. Er öffnet das Torhaus vor dem Eingang der Mine.",来，拿着这把钥匙。它能打开前方矿坑入口处的警卫室的门。,,,Info_Gorn_MYWAY_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1249,Fast hätte ich es vergessen!,噢，我几乎忘了！,,,Info_Gorn_WOLF_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1250,"Der Bandit Wolf will dich unbedingt sprechen, bevor wir zur Mine aufbrechen!",盗贼渥夫有急事想在我们离开前和你谈谈。,,,Info_Gorn_WOLF_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1253,"Er kann warten, wir haben jetzt wichtigeres zu tun!",他可以等。但是我们有更重要的事要做。,,,Info_Gorn_WOLF.Info_Gorn_WOLF_FM,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1254,Dann werde ihn besser noch vorher aufsuchen!,那么我最好现在就去那里。,,,Info_Gorn_WOLF.Info_Gorn_WOLF_WOLF,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1262,"Er kann warten, wir haben jetzt Wichtigeres zu tun!",他可以等。但是我们有更重要的事要做。,,,Info_Gorn_WOLF_15_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1263,Wie du meinst!,不论你说什么！,,,Info_Gorn_WOLF_09_05,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1269,Dann werde ich ihn besser noch vorher aufsuchen!,那么我最好现在就去那里。,,,Info_Gorn_WOLF_15_06,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1270,Tu das. Ich warte hier am Wachposten auf dich!,你去吧。我会在这儿等着你。,,,Info_Gorn_WOLF_09_07,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1306,Du scheinst doch noch mit Wolf sprechen zu wollen!,看起来你不想和渥夫说话！,,,Info_Gorn_LEAVEFORPOST_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1310,Du läufst in die falsche Richtung! Wir müssen zur Mine!,方向错了！我们必须去矿坑！,,,Info_Gorn_LEAVEFORPOST_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1313,Ich warte am provisorischen Wachposten auf dich!,我会在临时岗哨处等你！,,,Info_Gorn_LEAVEFORPOST_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1331,Es kann losgehen! Auf zur Mine!,我们向矿坑出发吧！,,,Info_Gorn_REJOINFORFM.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1346,Es kann losgehen! Auf zur Mine!,我们向矿坑出发吧！,,,Info_Gorn_REJOINFORFM_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1347,"Höchste Zeit, dass wir die Gardisten von dort vertreiben!",现在是把他们赶出那儿的时候了！,,,Info_Gorn_REJOINFORFM_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1348,"Geh du vor, ich folge dir!",你带头走，我跟着！,,,Info_Gorn_REJOINFORFM_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1380,"VORSICHT, RAZORS!!!",小心，剃刀！！！,,,Info_Gorn_RAZOR_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1381,"Die arbeiten genauso in Rudeln wie die Snapper, nur dass sie viel heftiger zubeißen!",他们在树林里打猎，如野狗，但是他们比野狗还厉害！,,,Info_Gorn_RAZOR_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1382,"Wir sollten sie aus dem Weg räumen! Du weißt ja, ich habe gerne einen freien Rücken!",我们应该弄死他们。你知道我，我喜欢看看有什么新发现。,,,Info_Gorn_RAZOR_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1411,"Warte mal, siehst du all die Leichen hier?",你看到这些尸体了吗？,,,Info_Gorn_FMCENTRANCE_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1412,"Geh du runter zum Mineneingang, ich bleib' erst mal hier oben und stelle sicher, dass es keine Überraschung von hinten gibt.",你下到矿坑的入口处吧。我会在这儿呆着，确保后面没有对我们不利的事物。,,,Info_Gorn_FMCENTRANCE_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1413,"Wenn du unten bist, komme ich nach.",当你下去后，我随后就到。,,,Info_Gorn_FMCENTRANCE_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1444,"Ich hörte dich kämpfen, da bin ich sofort hinterher.",我听到你在战斗，就立即过来了。,,,Info_Gorn_FMGATE_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1445,Ein alter Bekannter ... aber die Rechnung ist beglichen.,一位老朋友．．．但是那笔帐已经处理完了。,,,Info_Gorn_FMGATE_15_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1446,"Gut, öffne du das Tor, ich pass' hier auf!",好，打开大门，我要盯紧外面。,,,Info_Gorn_FMGATE_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1475,"Oh, Mann. Das war ein wirklich beinharter Kampf.",噢，年轻人。那是一次十分艰难的战斗。,,,Info_Gorn_AFTERFM_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1476,"Hätte nicht gedacht, dass Gomez' Gardisten so viel Widerstand leisten.",我从来没有想过葛梅兹的守卫会强烈地反抗。,,,Info_Gorn_AFTERFM_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1477,"Die Hauptsache ist, dass wir sie wieder aus unserer Mine vertrieben haben!",主要的事情是我们已经把他们再又赶出了矿坑。,,,Info_Gorn_AFTERFM_15_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1478,"Ich werde hier bleiben und dafür sorgen, dass das auch so bleibt!",我要在这儿确保一切如常！,,,Info_Gorn_AFTERFM_09_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1497,Wie ist die Lage?,情况怎么样？,,,Info_Gorn_FMWATCH.description,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1510,Wie ist die Lage?,情况怎么样？,,,Info_Gorn_FMWATCH_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1511,Alles ruhig. In der Freien Mine rührt sich nichts.,很安静。自由矿坑没有什么动静。,,,Info_Gorn_FMWATCH_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1512,"Es kann nicht mehr lange dauern, bis Lee die Verstärkung hier hoch schickt.",不会安静很长时间了，黎翌派的援军快到了。,,,Info_Gorn_FMWATCH_09_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1513,So lange werde ich es mir hier gemütlich machen.,直到那时我才不会拘束。,,,Info_Gorn_FMWATCH_09_04,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1539,"Eine interessante Ork-Standarte, die du da hast.",那是一种有趣的兽人标志。,,,Info_Gorn_FOUNDULUMULU_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1540,Stammt sie von dem befreiten Ork-Sklaven in der Mine?,矿坑里先前的兽人奴隶吗？,,,Info_Gorn_FOUNDULUMULU_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1541,Es ist ein orkisches Symbol für Freundschaft. Ich will damit die Stadt der Orks betreten.,它是兽人表示友好的一种标志。我想带上它进入兽人城镇。,,,Info_Gorn_FOUNDULUMULU_15_03,,
Scripts/content/Story/MISSIONS/DIA_PC_Fighter.d:1542,"Ich hoffe für dich, die Orks respektieren dieses ... ETWAS!",出于对你的考虑，我希望兽人会敬重它．．．！,,,Info_Gorn_FOUNDULUMULU_09_04,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:23,Auf in den Kampf!,打啊！,,,Info_GornFM_EXIT_09_01,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:27,Bis später.,再见！,,,Info_GornFM_EXIT_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:51,"Halt die Stellung, ich werde erst mal die Lage prüfen!",控制住形势，我要核对一下位置！,,,Info_GornFM_WAIT.description,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:64,"Halt die Stellung, ich werde erst mal die Lage prüfen!",控制住形势，我要核对一下位置！,,,Info_GornFM_WAIT_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:65,"Ist gut. Ich warte am Mineneingang und sorge dafür, dass dir niemand in den Rücken fällt!",好吧。我会在在这里的入口处等你，并保证没人侵犯那里。,,,Info_GornFM_WAIT_09_02,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:81,"Komm mit, ich brauche deine Unterstützung!",快点，我需要你的帮助。,,,Info_GornFM_FOLLOW.description,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:94,"Komm mit, ich brauche deine Unterstützung!",快点，我需要你的帮助。,,,Info_GornFM_FOLLOW_15_01,,
Scripts/content/Story/MISSIONS/DIA_PC_FighterFM.d:95,"Endlich geht es weiter! Geh voraus, ich folge dir!",至少我们要走了！你先走，我跟在后面。,,,Info_GornFM_FOLLOW_09_02,,
