Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:87,Die Parole lautet TERIANTROCH.,口令是ＴＥＲＩＡＮＴＲＯＣＨ。,,,Info_SLD_723_Parole_FALSE2_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:88,FALSCH!,错！,,,Info_SLD_723_Parole_FALSE2_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:94,Die Parole lautet TETRIANDOCH.,口令是ＴＥＴＲＩＡＮＤＯＣＨ。,,,Info_SLD_723_Parole_TRUE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:95,Das stimmt! Du kannst passieren!,对！你可以通过了！,,,Info_SLD_723_Parole_TRUE_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:132,Ich sage es nicht noch einmal! KEINEN SCHRITT WEITER!,我不会再说一次了！站住！,,,Info_SLD_723_LastWarn_11_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:187,(Parole sagen),（说口令）,,,Info_SLD_723_PAROLE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:202,Cronos hat mir die Erlaubnis gegeben!,克罗诺斯已经允许我了！,,,Info_SLD_723_PAROLE.Info_SLD_723_Parole_CRONOS,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:203,"Keine Ahnung, hab' sie vergessen!",不知道，我忘了！,,,Info_SLD_723_PAROLE.Info_SLD_723_Parole_FORGOT,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:204,Die Parole lautet TERIANTROCH,口令是ＴＥＲＩＡＮＴＲＯＣＨ。,,,Info_SLD_723_PAROLE.Info_SLD_723_Parole_FALSE2,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:205,Die Parole lautet TETRIANDOCH,口令是ＴＥＴＲＩＡＮＤＯＣＨ。,,,Info_SLD_723_PAROLE.Info_SLD_723_Parole_TRUE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_723_GuardPassage.d:206,Die Parole lautet TETRIDANOCH,口令是ＴＥＴＲＩＤＡＮＯＣＨ。,,,Info_SLD_723_PAROLE.Info_SLD_723_Parole_FALSE1,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:21,Pass auf deinen Rücken auf!,小心背后！,,,DIA_Jarvis_EXIT_08_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:44,"Hast du vor, durch dies Tor zu gehen?",你打算穿过这个大门吗？,,,DIA_Jarvis_First_08_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:45,Willst du mich aufhalten?,你打算阻止我吗？,,,DIA_Jarvis_First_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:46,"Nein, aber du solltest wissen, was dich erwartet. Es läuft hier nicht so wie im Alten Lager und erst recht nicht wie bei den Sektenspinnern!",不，但是你应该知道等着你的是什么。这可不像在旧营地，也不像和那些宗教疯子在一起那样！,,,DIA_Jarvis_First_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:47,Und wie läuft es hier?,在这儿我期望什么呢？,,,DIA_Jarvis_First_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:48,"Es gibt hier keine Gardisten oder Templer, die auf dich aufpassen. Jeder ist sich selbst der Nächste, und die einzigen, die zusammenhalten, sind wir Söldner.",这儿没有守卫或圣战士会照应你。每个人都为了自己活着，只有那些佣兵才是有组织地在一起。,,,DIA_Jarvis_First_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:60,Was machen die Söldner?,佣兵们做什么工作？,,,DIA_Jarvis_SldInfo.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:73,Was machen die Söldner?,佣兵们做什么工作？,,,DIA_Jarvis_SldInfo_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:74,Wir - wir sind die Söldner der Wassermagier.,我们－－我们是水界法师的佣兵。,,,DIA_Jarvis_SldInfo_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:75,"Unser Ziel ist es, hier auszubrechen. Wir arbeiten hart dafür und wir wollen uns hier keinen Lenz machen, wie die Lumpen aus dem Alten Lager, die sich nur auf den Schultern der Buddler ausruhen.",我们的目标就是追求自由。我们为此不懈地努力，不打算像旧营地那些人一样松弛。他们有采矿工们的卖力支持，每天都过着休闲的生活。,,,DIA_Jarvis_SldInfo_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:76,Und wir alle folgen Lee. Er ist ein großer Mann. Nur er hält dieses verdammte Lager zusammen.,我们所有人都追随着黎翌。他是一个伟人。他控制着这个营地。,,,DIA_Jarvis_SldInfo_08_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:88,Was machen die Magier?,法师做什么？,,,DIA_Jarvis_Magier.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:101,Was machen die Magier?,法师做什么？,,,DIA_Jarvis_Magier_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:102,"Sie erforschen die magischen Eigenschafen des Erzes, das unsere Schürfer aus der Mine holen.",他们负责研究采矿工从矿坑里收集来的矿石的魔法能量。,,,DIA_Jarvis_Magier_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:103,"Soweit ich das verstanden habe, wollen sie den ganzen verdammten Erzhaufen in die Luft jagen, um die Barriere wegzusprengen.",据我所知，他们想炸掉整座矿石堆，以它的能量毁坏屏障，还我们自由。,,,DIA_Jarvis_Magier_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:104,Klingt gefährlich.,听起来很危险。,,,DIA_Jarvis_Magier_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:105,"Sie sagen, wir sollen uns keine Sorgen machen.",他们告诉我们应该担心。,,,DIA_Jarvis_Magier_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:117,Ihr habt einen riesigen Haufen Erz hier?,你这儿有一个大矿石堆吗？,,,DIA_Jarvis_Erzhaufen.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:130,Ihr habt einen riesigen Haufen Erz hier?,你这儿有一个大矿石堆吗？,,,DIA_Jarvis_Erzhaufen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:131,"Kann man wohl sagen. Wenn wir den mit der Außenwelt tauschen würden, würde uns der König seine Frau dafür verkaufen .",你可以那么说。我们的矿石足可以买下国王的王后了。,,,DIA_Jarvis_Erzhaufen_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:132,"Aber wir werden einen Dreck tun, dem alten Sack das Erz zu geben. Wir wollen hier RAUS!",但是我们不会用矿石做那种蠢事的。我们想逃出这里！,,,DIA_Jarvis_Erzhaufen_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:144,Wo ist der Erzhaufen?,矿石堆在哪儿？,,,DIA_Jarvis_WoHaufen.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:157,Wo ist der Erzhaufen?,矿石堆在哪儿？,,,DIA_Jarvis_WoHaufen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:158,"Willst mal richtig viel Erz sehen, was? In der Mitte der Höhle ist ein Loch, da kippen sie alles rein.",你想去见识真正的矿石堆吗？在窑洞的中间有个大洞，所有的矿石都堆在那里。,,,DIA_Jarvis_WoHaufen_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:159,"Aber ran kommst du da nicht, das kann ich dir gleich sagen. Die Magier und unsere Leute bewachen das Erz Tag und Nacht.",但是，我可以告诉你，你不能靠近它。法师和他们的守卫日日夜夜地守护着那里。,,,DIA_Jarvis_WoHaufen_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:160,Ich war nur neugierig.,我只是好奇。,,,DIA_Jarvis_WoHaufen_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:172,Was ist mit dem Rest der Leute?,其余人做什么？,,,DIA_Jarvis_Rest.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:185,Was ist mit dem Rest der Leute?,其余人做什么？,,,DIA_Jarvis_Rest_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:186,"Alles Banditen. Sie kümmern sich keinen Deut um das Lager. Ich würde sie nicht mal das Vortor bewachen lassen, wahrscheinlich wäre es sinnvoller, dort ein paar Bauern hinzustellen.",都是混蛋。他们对营地漠不关心。我宁愿让那些农夫守护着前门。,,,DIA_Jarvis_Rest_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:199,Wie ist die Lage zur Zeit?,此刻，情况如何？,,,DIA_Jarvis_PERM.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:212,Wie ist die Lage zur Zeit?,此刻，情况如何？,,,DIA_Jarvis_PERM_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:213,"Die Schürfer sammeln noch. Wenn sie genug Erz haben, jagen wir den Haufen in die Luft.",采矿工们仍然在采矿。一旦他们采够了矿石，我们就可以炸掉矿石堆了。,,,DIA_Jarvis_PERM_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:240,"Hey, ich habe gehört, du hast die Crawler in der Mine ganz schön aufgemischt.",嘿，我听说你杀死了矿坑里的矿坑爬行者。,,,Sld_728_Jarvis_AUFNAHMESOLDIER_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_728_Jarvis.d:241,"Lee ist bestimmt bereit, dich als Söldner aufzunehmen. Sprich doch einfach mal mit ihm.",黎翌应该十分愿意接受你这样的一名佣兵的。去和他谈谈吧！,,,Sld_728_Jarvis_AUFNAHMESOLDIER_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:33,Ich bin neu hier. Wer bist du?,我刚来这儿。你是谁？,,,Info_Kharim_What.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:43,Ich bin neu hier. Wer bist du?,我刚来这儿。你是谁？,,,Info_Kharim_What_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:44,Ich bin Kharim! Du bist wohl wirklich gerade erst reingeworfen worden - sonst hättest du schon von mir gehört!,我叫凯林！你刚来这里吧－－否则你一定会听说过我！,,,Info_Kharim_What_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:45,"Ich bin der beste Kämpfer, den dieses dreckige Lager je gesehen hat.",我是营地里最棒的战士。,,,Info_Kharim_What_09_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:60,Ich fordere dich heraus! Lass es uns in der Arena austragen!,我要挑战你！我们去竞技场吧！,,,Info_Kharim_Charge.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:73,Ich fordere dich heraus! Lass es uns in der Arena austragen!,我要挑战你！我们去竞技场吧！,,,Info_Kharim_Charge_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:74,"DU?! Ich fress' dich zum Frühstück, Kleiner!",你？！我会把你当早点吃了，孩子！,,,Info_Kharim_Charge_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:75,"Tu dir selber einen Gefallen und mach, dass du wegkommst!",你还是恩惠自己吧！,,,Info_Kharim_Charge_09_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:78,"Okay, okay, vergessen wir die Sache.",好，好，我们忘了它吧！,,,Info_Kharim_Charge.Info_Kharim_Charge_BACK,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:79,"Damit du ungeschoren davonkommst, du feiges Schwein?!",你不会受伤了吧，胆小鬼？！,,,Info_Kharim_Charge.Info_Kharim_Charge_Insult,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:84,"Okay, okay, vergessen wir die Sache.",好吧，好吧，我们别管它吧！,,,Info_Kharim_Charge_BACK_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:93,"Damit du ungeschoren davonkommst, du feiges Schwein?!",你不会受伤了吧，胆小鬼？！,,,Info_Kharim_Charge_Insult_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:94,"Fällt dir nichts besseres ein, Kleiner?",你没有好点的主意吗，孩子？,,,Info_Kharim_Charge_Insult_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:97,"Du bist doch nur hier, um Gomez in den Arsch zu kriechen!",你只是到这儿来争取一个亲吻葛梅兹屁股的机会吗！,,,Info_Kharim_Charge.Info_Kharim_Charge_Insult_GomezAss,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:98,Wie wär's mit: Deine Mutter treibt's mit Ziegen...,怎么－－你的妈妈也是胆小鬼．．．,,,Info_Kharim_Charge.Info_Kharim_Charge_Insult_Goats,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:99,"Nein, mir fällt nichts ein, das du begreifen würdest.",让我考虑考虑：不，没有什么我可以考虑的了。,,,Info_Kharim_Charge.Info_Kharim_Charge_Insult_Stupid,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:100,Deine dürren Ärmchen sind nichts gegen deine häßliche Visage.,你的胳膊太瘦了，但是你的脸更丑陋。,,,Info_Kharim_Charge.Info_Kharim_Charge_Insult_Face,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:108,Wie wär's mit: Deine Mutter treibt's mit Ziegen ...,怎么－－你的妈妈也是胆小鬼．．．,,,Info_Kharim_Charge_Insult_Goats_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:109,Das tut sie vermutlich wirklich ...,是的，我猜她是．．．,,,Info_Kharim_Charge_Insult_Goats_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:114,"Du bist doch nur hier, damit du mal 'ne Chance bekommst, Gomez in den Arsch zu kriechen!",你只是到这儿来争取一个亲吻葛梅兹屁股的机会吗！,,,Info_Kharim_Charge_Insult_GomezAss_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:115,WAS!?! Du Wurm! Du weißt gar nichts über uns! Das Neue Lager ist UNABHÄNGIG von dieser ganzen Scheiße!,什么！？！你这个小人！你知道什么！新营地是非常独立的！,,,Info_Kharim_Charge_Insult_GomezAss_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:116,"Und im Übrigen gibt es nur einen Grund, warum ich hier bin: Damit ich Klugscheißern wie dir das Hirn aus dem Schädel prügeln kann.",除此外，我到这儿来只有一个理由：我可以把像你这样的蠢驴脑袋敲碎。,,,Info_Kharim_Charge_Insult_GomezAss_09_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:117,"Es wird mir ein Vergnügen sein, das bei DIR zu tun! Dein Schicksal erwartet dich in der Arena!",我很乐意也如此对你！你的命运在竞技场上等你呢！,,,Info_Kharim_Charge_Insult_GomezAss_09_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:129,"Lass mal überlegen: Nein, mir fällt nichts ein, was du begreifen würdest.",让我考虑考虑：不，没有什么我可以考虑的了。,,,Info_Kharim_Charge_Insult_Stupid_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:130,Vielleicht solltest du es auf einen Versuch ankommen lassen.,也许你应该试试。,,,Info_Kharim_Charge_Insult_Stupid_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:135,"Ich wollte zuerst was über deine dürren Ärmchen sagen, aber dann fiel mir deine hässliche Fesse auf.",首先，我想说你的胳膊太瘦了，但是你的脸更丑陋。,,,Info_Kharim_Charge_Insult_Face_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:136,"Ich denke, das ist deine letzte Chance, hier ENDLICH ZU VERSCHWINDEN!",我想，这是你最后的机会了！,,,Info_Kharim_Charge_Insult_Face_09_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_729_Kharim.d:163,Schmerzen sind eine Frage des Willens!,疼痛只是一个意志力的问题！,,,Info_Kharim_InArena_09_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:44,HALT! Niemand darf ohne Parole passieren!,站住！没有口令，不可以通过！,,,Info_SLD_732_FirstWarn_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:52,Cronos hat mir die Erlaubnis gegeben!,克罗诺斯已经允许我了！,,,Info_SLD_732_FirstWarn.Info_SLD_732_Parole_CRONOS,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:53,"Keine Ahnung, hab' sie vergessen!",不知道，我忘了！,,,Info_SLD_732_FirstWarn.Info_SLD_732_Parole_FORGOT,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:54,Die Parole lautet TERIANTROCH,口令是ＴＥＲＩＡＮＴＲＯＣＨ。,,,Info_SLD_732_FirstWarn.Info_SLD_732_Parole_FALSE2,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:55,Die Parole lautet TETRIANDOCH,口令是ＴＥＴＲＩＡＮＤＯＣＨ。,,,Info_SLD_732_FirstWarn.Info_SLD_732_Parole_TRUE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:56,Die Parole lautet TETRIDANOCH,口令是ＴＥＴＲＩＤＡＮＯＣＨ。,,,Info_SLD_732_FirstWarn.Info_SLD_732_Parole_FALSE1,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:66,Cronos hat mir die Erlaubnis gegeben!,克罗诺斯已经允许我了！,,,Info_SLD_732_Parole_CRONOS_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:67,"Wenn das so wäre, hätte er dir die Parole genannt. Verzieh dich, du Lügner!",如果真是那样，他一定给你口令了。可怜的家伙，你在说谎！,,,Info_SLD_732_Parole_CRONOS_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:73,"Keine Ahnung, hab' sie vergessen!",不知道，我忘了！,,,Info_SLD_732_Parole_FORGOT_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:74,"Dann komm wieder, wenn sie dir wieder eingefallen ist und stiehl mir nicht länger meine Zeit!",那么你记起来时，再回来吧！不要浪费我的时间！,,,Info_SLD_732_Parole_FORGOT_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:80,Die Parole lautet TETRIDANOCH.,口令是ＴＥＴＲＩＤＡＮＯＣＨ。,,,Info_SLD_732_Parole_FALSE1_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:81,FALSCH!,错！,,,Info_SLD_732_Parole_FALSE1_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:87,Die Parole lautet TERIANTROCH.,口令是ＴＥＲＩＡＮＴＲＯＣＨ。,,,Info_SLD_732_Parole_FALSE2_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:88,FALSCH!,错！,,,Info_SLD_732_Parole_FALSE2_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:94,Die Parole lautet TETRIANDOCH.,口令是ＴＥＴＲＩＡＮＤＯＣＨ。,,,Info_SLD_732_Parole_TRUE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:95,Das stimmt! Du kannst passieren!,对！你可以通过了！,,,Info_SLD_732_Parole_TRUE_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:132,Ich sage es nicht noch einmal! KEINEN SCHRITT WEITER!,我不会再说一次了！站住！,,,Info_SLD_732_LastWarn_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:187,(Parole sagen),（说口令）,,,Info_SLD_732_PAROLE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:202,Cronos hat mir die Erlaubnis gegeben!,克罗诺斯已经允许我了！,,,Info_SLD_732_PAROLE.Info_SLD_732_Parole_CRONOS,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:203,"Keine Ahnung, hab' sie vergessen!",不知道，我忘了！,,,Info_SLD_732_PAROLE.Info_SLD_732_Parole_FORGOT,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:204,Die Parole lautet TERIANTROCH,口令是ＴＥＲＩＡＮＴＲＯＣＨ。,,,Info_SLD_732_PAROLE.Info_SLD_732_Parole_FALSE2,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:205,Die Parole lautet TETRIANDOCH,口令是ＴＥＴＲＩＡＮＤＯＣＨ。,,,Info_SLD_732_PAROLE.Info_SLD_732_Parole_TRUE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_732_GuardPassage.d:206,Die Parole lautet TETRIDANOCH,口令是ＴＥＴＲＩＤＡＮＯＣＨ。,,,Info_SLD_732_PAROLE.Info_SLD_732_Parole_FALSE1,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:33,Wer bist du?,你是谁？,,,DIA_Torlof_Hallo.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:43,Wer bist du?,你是谁？,,,DIA_Torlof_Hallo_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:44,Ich bin Torlof.,我是托洛夫。,,,DIA_Torlof_Hallo_04_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:45,Hab als Maat auf einem der königlichen Kriegsschiffe bei ner Meuterei mitgemacht.,我卷入了一次支持皇家军舰的叛变中。,,,DIA_Torlof_Hallo_04_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:46,Kam nicht so gut an. Der größte Teil der Mannschaft war auf der Seite des Käptn's.,那不是件好事。大部分人都站在舰长那一边。,,,DIA_Torlof_Hallo_04_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:47,Seitdem bin ich hier.,那就是我来这里的苦衷。,,,DIA_Torlof_Hallo_04_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:60,Ich will bei euch mitmachen.,我想加入你们。,,,DIA_Torlof_Mitmachen.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:74,Ich will bei euch mitmachen.,我想加入你们。,,,DIA_Torlof_Mitmachen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:75,"Bevor du nicht einiges auf'm Kasten hast, wird Lee dich nicht nehmen, das sag ich dir gleich.",现在我告诉你。在你带好的货物来前，黎翌不会允许你加入的。,,,DIA_Torlof_Mitmachen_04_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:76,"Und bis du besser bist, solltest du dich mit Lares und seinen Jungs gut stellen.",直到那时，你才可以和赖理斯和他的人呆在一起。,,,DIA_Torlof_Mitmachen_04_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:77,"Wenn du nen Tipp willst, Junge: Klau was wichtiges aus dem Alten Lager oder der Alten Mine.",你需要一些建议，小伙子：在旧营地 或 旧矿坑偷一些重要的东西。,,,DIA_Torlof_Mitmachen_04_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:78,"Wenn die Jungs hier merken, dass du gegen Gomez bist, hast du hier keine Probleme mehr.",只要人们注意到了你是反对葛梅兹的，你在这儿就不会再有麻烦了。,,,DIA_Torlof_Mitmachen_04_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:79,Und wie stelle ich das an?,我怎样做呢？,,,DIA_Torlof_Mitmachen_15_05,,
Scripts/content/Story/MISSIONS/DIA_Sld_737_Torlof.d:80,Du mußt ihr VERTRAUEN gewinnen - und dann haust du sie über's Ohr!,你必须赢得他们的信任，然后再何机行动！,,,DIA_Torlof_Mitmachen_04_06,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:21,"Ah, Besuch! Mach uns keinen Ärger, sonst bekommst du welchen!",哈，一个客人！不要在这儿惹麻烦，否则会有你好看的！,,,DIA_SLD_751_Soeldner_INTRO_INFO_01_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:31,Ich geh dann mal.,我最好走开。( 结束 ),,False,DIA_SLD_751_Soeldner_EXIT_1.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:41,Ich geh' dann mal.,我最好走开。,,,DIA_SLD_751_Soeldner_EXIT_1_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:42,"Ich hoffe, wir verstehen uns.",我希望我们能够互相理解。,,,DIA_SLD_751_Soeldner_EXIT_1_INFO_01_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:54,Ich muss weiter.,我必须走了。( 结束 ),,False,DIA_SLD_751_Soeldner_EXIT_2.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:67,Ich muss weiter.,我必须走了。,,,DIA_SLD_751_Soeldner_EXIT_2_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:68,Dann geh mal.,那么走吧。,,,DIA_SLD_751_Soeldner_EXIT_2_INFO_01_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:79,Ich will mich hier nur mal umsehen.,我只想看看这里。,,,DIA_SLD_751_Soeldner_UMSEHEN.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:89,Ich will mich hier nur mal umsehen.,我只想看看这里。,,,DIA_SLD_751_Soeldner_UMSEHEN_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:90,"Dann pass auf, dass du niemanden auf die Füße trittst.",那么你不要走了。,,,DIA_SLD_751_Soeldner_UMSEHEN_INFO_01_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:100,Ich will in die Mine.,我想进入矿坑。,,,DIA_SLD_751_Soeldner_INMINE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:110,Ich will in die Mine.,我想进入矿坑。,,,DIA_SLD_751_Soeldner_INMINE_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_751_Soeldner.d:111,"Ich glaube kaum, dass dir dass gelingen wird. Aber sprich mal mit Okyl.",你几乎不能相信你的话。但你还是去和欧凯谈谈吧。,,,DIA_SLD_751_Soeldner_INMINE_INFO_01_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:20,"Hey, du! Du gehörst nicht zu meinen Jungs. Was machst du hier?",嘿！你不是我们的人。你在这儿做什么？,,,DIA_SLD_752_OKYL_INTRO_INFO_11_01,,
