location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:889,"Ja, sieht aus wie ein Fokusplatz, hm ... so einfach komme ich da nicht dran ...",对，看起来像是一个魔法源平台．．．要到那儿并不容易．．．,,,PC_Psionic_FOKUSPLACE_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:921,Wo willst du hin? Wir sind hier noch nicht fertig!,你要去哪儿？我们还没完成任务呢！,,,PC_Psionic_COMEBACK_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:935,"Ich bin verletzt, kannst du mir helfen?",我受伤了。你能帮我吗？,,,PC_Psionic_IAMHURT.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:949,"Ich bin verletzt, kannst du mir helfen?",我受伤了。你能帮我吗？,,,PC_Psionic_IAMHURT_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:950,"Hier, nimm diesen Heiltrank.",给你康复药剂！,,,PC_Psionic_IAMHURT_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:963,Ich habe die Urkunde gefunden,我找到文件了。,,,PC_Psionic_URKUNDE.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:977,Ich habe die Urkunde gefunden.,我找到文件了。,,,PC_Psionic_URKUNDE_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:978,"Hey, gut gemacht. Dafür gebe ich dir diese Spruchrollen. Damit sollte es kein Problem sein, den Fokus zu erreichen.",嘿，干得好！作为奖赏，给你这些法术滚动条吧！你可以用它们上去平台，拿到魔法源。,,,PC_Psionic_URKUNDE_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:979,Ich werde unten vor der Fokusplattform auf dich warten.,我会在魔法源平台下面等着你。,,,PC_Psionic_URKUNDE_Info_05_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:998,Wie soll ich den Fokus erreichen?,我怎么能拿到魔法源？,,,PC_Psionic_TIP.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1012,Wie soll ich den Fokus erreichen?,我怎么能拿到魔法源？,,,PC_Psionic_TIP_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1013,"Meister Y'Berion sagte immer: Der Schüler versucht die Dinge mit Händen und Füßen zu bewegen, der Meister bewegt die Dinge mit der Kraft seiner Gedanken.",贝理昂主人通常说：学生用他的手和脚搬东西，而主人则用他的精神能量搬东西。,,,PC_Psionic_TIP_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1039,Ich bleibe noch hier und suche die Urkunde.,我要在这儿找到那份文件。,,,PC_Psionic_LEAVE_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1068,Ich werde mich mal oben umsehen.,我要上去看看了。,,,PC_Psionic_BALKON_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1094,"Nun haben wir beide, was wir wollten. Ich werde noch etwas bleiben, um die alten Bücher zu studieren.",现在我们都拿到了我们想得到的东西。我要在这里看看这些旧书。,,,PC_Psionic_FINISH_Info_05_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1095,Wir sehen uns wieder.,我们会再见的。,,,PC_Psionic_FINISH_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1112,Hast du schon was gefunden?,你找到什么了吗？,,,PC_Psionic_CHESTCLOSED.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1127,Hast du schon was gefunden?,你找到什么了吗？,,,PC_Psionic_CHESTCLOSED_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1128,Die Truhe da vorne ist verschlossen. Vielleicht gibt es irgendwo in dieser Festung einen Schlüssel.,那边的箱子上锁了。也许我们可以在这个贸易站里找到钥匙。,,,PC_Psionic_CHESTCLOSED_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1129,Gibt es irgendwelche Hinweise auf die Urkunde?,你找到文件了吗？,,,PC_Psionic_CHESTCLOSED_Info_05_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1130,"Nein, bisher noch nicht ...",不，还没有．．．,,,PC_Psionic_CHESTCLOSED_Info_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1131,Hast du schon in der Bibliothek nachgesehen?,你找遍图书馆了吗？,,,PC_Psionic_CHESTCLOSED_Info_05_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1144,Lass uns zusammen die Festung erkunden,我们一起去贸易站吧！,,,PC_Psionic_COMEAGAIN.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1158,Lass uns zusammen die Festung erkunden.,我们一起去贸易站吧！,,,PC_Psionic_COMEAGAIN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1159,"In Ordnung, du gehst vor!",好，你先走！,,,PC_Psionic_COMEAGAIN_Info_05_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1176,Ich habe Diego und Milten vor dem Alten Lager getroffen!,我在旧营地前面遇见了迪哥和米尔顿！,,,Info_Lester_DIEGOMILTEN.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1197,Sie wollen sich mit dir treffen. An eurem üblichen Treffpunkt.,他们想在你们通常见面的地方见你。,,,Info_lester_DIEGOMILTEN_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:1200,"Ich werde noch etwas bleiben, um die alten Bücher zu studieren.",我要在这里看看这些旧书。,,,Info_lester_DIEGOMILTEN_05_02,,
