location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:578,"Mit allen Runen, die du nun beherrschen kannst, steht dir das gesammelte Wissen der Tempel zur Verfügung.",现在，有了这些你控制的符号符咒，你就拥有了全部的神殿领域的知识。,,,KDF_402_Corristo_KREIS4_Info_14_05,,
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:579,"Du hast jetzt alles gelernt, was ich dir beibringen kann.",现在，你已经学会了我教给你的全部知识。,,,KDF_402_Corristo_KREIS4_Info_14_06,,
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:580,"Erkenne die Magie, dann wirst du das Geheimnis von Macht erkennen.",懂得了魔法，你就会发现能量的奥秘。,,,KDF_402_Corristo_KREIS4_Info_14_07,,
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:608,"Meister, ich möchte die hohe Robe des Feuers tragen.",主人，我想穿上高级火界法师长袍。,,,KDF_402_Corristo_HEAVYARMOR_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:616,Du besitzt nicht genügend Erz.,你没有足够的矿石。,,,KDF_402_Corristo_HEAVYARMOR_Info_14_03,,
Scripts/content/Story/MISSIONS/DIA_KDF_402_Corristo.d:620,"Die Zeit ist gekommen. Du bist würdig, die hohe Robe des Feuers zu tragen.",是时候了。你应当穿上高级火界法师的长袍了。,,,KDF_402_Corristo_HEAVYARMOR_Info_14_04,,
Scripts/content/Story/MISSIONS/DIA_KDF_403_Drago.d:19,Nimm diese Rune als Geschenk von Innos. Sie schütze dich auf deinem Weg.,拿着这个符号符咒，这是英诺斯给你的礼物。愿它能在路上保佑你。,,,KDF_403_Drago_RUNE_Info_13_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:37,Ich suche den obersten Feuermagier!,我要找高级火界法师！,,,DIA_Torrez_Hello.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:47,Ich suche den obersten Feuermagier!,我要找高级火界法师！,,,DIA_Torrez_Hello_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:48,Sprich mit Milten! Und nun geh!,和米尔顿谈谈吧！马上去！,,,DIA_Torrez_Hello_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:62,Ich habe einen Brief übergeben und soll meine Belohnung selber wählen.,我已经把信传递到了，我要选取自己的报酬。,,,DIA_Torrez_Belohnung.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:75,Corristo schickt mich. Ich habe den Brief übergeben und soll meine Belohnung selber wählen.,克里斯托派我来的。我已经把信传递到了，我要选取自己的报酬。,,,DIA_Torrez_Belohnung_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:76,Du hast uns einen großen Dienst erwiesen und sollst deine Belohnung erhalten. Wähle mit Bedacht.,你为我们做得非常好。你应该获得报酬。仔细选择吧。,,,DIA_Torrez_Belohnung_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:79,Essenz des Geistes (Maximales Mana +5),精神药剂（最大法力值加５）,,,DIA_Torrez_Belohnung.DIA_Torrez_Belohnung_ManaMax,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:80,"3 Spruchrollen (Feuerball, Blitz und Verwandeln in Scavenger)",３种法术滚动条（火球术、连环闪电、食尸鸟变形术）,,,DIA_Torrez_Belohnung.DIA_Torrez_Belohnung_Scrolls,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:81,Ring des Geschicks (+5),敏捷戒指（加５）,,,DIA_Torrez_Belohnung.DIA_Torrez_Belohnung_Dex,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:82,Stärkering (+5),力量戒指（加５）,,,DIA_Torrez_Belohnung.DIA_Torrez_Belohnung_Str,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:87,Ich nehme den Stärkering.,我要力量戒指。,,,DIA_Torrez_Belohnung_Str_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:88,"Eine solche Wahl hatte ich von dir erwartet. Hier, nimm den Ring.",期望中的选择。给，拿着这枚戒指。,,,DIA_Torrez_Belohnung_Str_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:96,Ich nehme den Ring des Geschicks.,我要敏捷戒指。,,,DIA_Torrez_Belohnung_Dex_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:97,Geschicklichkeit siegt über Stärke. Eine gute Entscheidung.,敏捷能战胜力量。很好的决定。,,,DIA_Torrez_Belohnung_Dex_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:105,Gib mir die Spruchrollen.,给我法术滚动条。,,,DIA_Torrez_Belohnung_Scrolls_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:106,Nutze sie mit Bedacht. Du kannst jede von ihnen nur einmal verwenden!,灵活地使用它们。你可以一次只用一种符咒！,,,DIA_Torrez_Belohnung_Scrolls_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:117,Ich will den Trank!,我想要药剂。,,,DIA_Torrez_Belohnung_ManaMax_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:118,Deine Wahl war weise! Du hast das kostbarste Geschenk von allen gewählt. Trinke den Trank und deine Macht wird wachsen!,聪明的选择！你选到了最富足的礼物。喝完药剂，你的能量就会增加！,,,DIA_Torrez_Belohnung_ManaMax_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:133,Ich habe einen Brief für euch! Aber ich will erst meine Belohnung sehen!,我有一封信给你！但是我要先拿到报酬！,,,DIA_Torrez_BriefTausch.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:146,Ich habe einen Brief für euch! Aber ich will erst meine Belohnung sehen!,我有一封信给你！但是我要先拿到报酬！,,,DIA_Torrez_BriefTausch_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:147,Warum sprichst du nicht mit Milten?,你为什么不和米尔顿先生讲呢？,,,DIA_Torrez_BriefTausch_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:148,Hab ich bereits.,我已经讲了。,,,DIA_Torrez_BriefTausch_15_02,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:149,Verstehe. Ich habe deine Belohnung bei mir - zeig mir den Brief. Jetzt!,我明白了。给你报酬－－给你信吧。立刻！,,,DIA_Torrez_BriefTausch_04_03,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:150,Hier ist er.,给你。,,,DIA_Torrez_BriefTausch_15_04,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:154,Deine Belohnung ist ein Ring der Stärke. Es ist ein seltenes Artefakt und wird dir sicherlich sehr nützlich sein.,你的报酬是一枚力量戒指。它是一个罕见的神器，对你会有很大的用处。,,,DIA_Torrez_BriefTausch_04_05,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:155,Und nun geh!,马上走！,,,DIA_Torrez_BriefTausch_04_06,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:164,Das Siegel ist gebrochen.,信封被拆了。,,,DIA_Torrez_BriefTausch_04_07,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:165,Unfälle passieren eben.,这是意外。,,,DIA_Torrez_BriefTausch_15_08,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:166,"Deine Belohnung ist ein Trank der Heilung. Sei zufrieden damit. Einem Boten, der einen Brief ohne Siegel übergibt, steht normalerweise gar nichts zu!",你的报酬是康复药剂。还满意吧？送信的人没有管理好信件，通常是不会得到任何东西的！,,,DIA_Torrez_BriefTausch_04_09,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:191,Was machen die magischen Künste?,魔法技术怎么样？,,,DIA_Torrez_PERM.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:201,Was machen die magischen Künste?,魔法技术怎么样？,,,DIA_Torrez_PERM_15_00,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:202,Das ist nicht dein Belang!,那不关你的事！,,,DIA_Torrez_PERM_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:234,"Für jeden der Kreise gibt es ein Buch, in welchem die Zauber des Kreises erklärt werden. Studiere sie genau, denn Wissen bedeutet Macht.",每一环魔法都有一本解释其中魔法的书。学习这些书。知识就是能量！,,,KDF_405_Torrez_BOOK_Info_04_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:235,Nimm das Buch des ersten Kreises und lerne das Feuer zu verstehen.,拿着第一环魔法的书，学会了解火魔法。,,,KDF_405_Torrez_BOOK_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:252,Ich möchte Schriften über Magie erwerben,我想学习魔法书。,,,KDF_405_Torrez_SELLBOOKS.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:265,Ich möchte Schriften über Magie erwerben.,我想学习魔法书。,,,KDF_405_Torrez_SELLBOOKS_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:277,"Ich grüße dich, Magier",你好，法师。,,,KDF_405_Torrez_GREET.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:287,"Ich grüße dich, Magier.",你好，法师。,,,KDF_405_Torrez_GREET_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:288,"Innos wache über dich! Ich handele mit magischem Wissen und kann dir zeigen, wie du deine magische Energie steigerst!",希望英诺斯会注意你！我可以指导你怎样增加你的魔法力量！,,,KDF_405_Torrez_GREET_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:305,Ich benötige mehr magische Kraft,我需要更多的魔法能量。,,,KDF_405_Torrez_MANA.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:318,Ich benötige mehr magische Kraft.,我需要更多的魔法能量。,,,KDF_405_Torrez_MANA_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:319,"Ich kann dir helfen, deine Kraft zu steigern. Wie du sie nutzt, liegt nur an dir.",我能帮你增加你的力量。但是如何使用就是你的事了。,,,KDF_405_Torrez_MANA_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:323,Mana um 5 steigern (Kosten 5 LP),增加法力５（消耗５技能点数）,,,KDF_405_Torrez_MANA.KDF_405_Torrez_MANA_MAN_5,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:324,Mana um 1 steigern (Kosten 1 LP),增加法力１（消耗１技能点数）,,,KDF_405_Torrez_MANA.KDF_405_Torrez_MANA_MAN_1,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:359,"Was muss ich tun, um Magier zu werden?",我必须做什么才能成为一个法师？,,,KDF_405_Torrez_WANNABEMAGE.description,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:374,"Was muss ich tun, um Magier zu werden?",我必须做什么才能成为一个法师？,,,KDF_405_Torrez_WANNABEMAGE_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_KDF_405_Torrez.d:375,"Sprich mit Meister Corristo, wenn er Zeit für dich hat.",如果克里斯托有时间，那么你应该和他谈谈。,,,KDF_405_Torrez_WANNABEMAGE_Info_04_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:64,"WER WAGT ES, MEINE STUDIEN ZU UNTERBRECHEN?",谁胆敢来打扰我？,,,Info_Xardas_DISTURB_14_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:65,Mein Name ist ...,我的名字是．．．,,,Info_Xardas_DISTURB_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:66,Ich will deinen Namen nicht wissen. Er ist unwichtig.,我不想知道你的名字。那无关紧要。,,,Info_Xardas_DISTURB_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:67,"Wichtig ist nur, dass du der Erste seit vielen Jahren bist, der meine Golemrätsel gelöst hat.",问题是，你是这些年来第一个解开了我的巨像谜题之人。,,,Info_Xardas_DISTURB_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:79,Gab es andere Besucher?,其他人来过吗？,,,Info_Xardas_OTHERS.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:92,Gab es andere Besucher?,其他人来过吗？,,,Info_Xardas_OTHERS_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:93,"Nicht viele und als sie mir lästig wurden, machten sie Bekanntschaft mit einem meiner höheren Wesen.",不多。当他们来打扰我时，我就用我的神奇生物对付他们。,,,Info_Xardas_OTHERS_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:94,"Du bist wohl gerne ungestört, was?",你喜欢独自生活，是吧？,,,Info_Xardas_OTHERS_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:106,Saturas schickt mich. Wir brauchen deine Hilfe!,我是沙图拉斯派来的。我们需要你的帮助！,,,Info_Xardas_SATURAS.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:119,Saturas schickt mich. Wir brauchen deine Hilfe!,我是沙图拉斯派来的。我们需要你的帮助！,,,Info_Xardas_SATURAS_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:120,Die Wassermagier wollen ihren großen Erzhaufen ...,水界法师计划用他们的大矿石堆．．．,,,Info_Xardas_SATURAS_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:121,Der Erzhaufen ist NICHT die Lösung!,矿石堆不是解决方法！,,,Info_Xardas_SATURAS_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:122,Nein?,不是吗？,,,Info_Xardas_SATURAS_15_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:123,NEIN!,不！,,,Info_Xardas_SATURAS_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:135,Die Feuermagier sind alle tot!,火界法师全死了！,,,Info_Xardas_KDW.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:148,Die Feuermagier sind alle tot!,火界法师全死了！,,,Info_Xardas_KDW_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:149,Gomez hat sie ermorden lassen.,葛梅兹暗杀了他们。,,,Info_Xardas_KDW_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:150,"Das wundert mich nicht sonderlich. Diesen dummen barbarischen Schlächtern in der Burg, allen voran Gomez, war noch nie zu trauen.",我并不震惊。那些傻瓜总是在城堡里制造屠杀，尤其是葛梅兹。我从来不信任他。,,,Info_Xardas_KDW_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:151,"Corristo und die anderen Magier haben sich ihren Henker selbst gewählt, als sie Gomez damals halfen, die Macht an sich zu reißen.",当克里斯托和其他法师帮助葛梅兹篡夺权力时，他们选出了自己的刽子手。,,,Info_Xardas_KDW_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:163,Der so genannte 'Schläfer' soll ein übler Erzdämon sein.,所谓的沈睡者是一个邪恶的魔鬼。,,,Info_Xardas_SLEEPER.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:176,Der so genannte 'Schläfer' soll ein übler Erzdämon sein.,据说“沈睡者”是一个邪恶的大恶魔。,,,Info_Xardas_SLEEPER_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:177,Das hat die Bruderschaft im Sumpf herausgefunden.,那就是兄弟会查明的真相。,,,Info_Xardas_SLEEPER_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:178,"Die Wassermagier glauben nun, dass wir alle in der Kolonie in großer Gefahr seien.",现在，水界法师认为殖民地里的每个人都处在极其危险的环境中。,,,Info_Xardas_SLEEPER_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:179,Die Gefahr ist größer als irgendjemand innerhalb der Barriere erahnen kann.,在屏障里，有一种可以想象的最大的危险。,,,Info_Xardas_SLEEPER_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:191,Wenn die Sprengung des Erzhaufens die große Gefahr nicht beseitigt...,如果矿石堆爆炸不能转移这种大危险．．．,,,Info_Xardas_DANGER.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:205,Wenn die Sprengung des Erzhaufens die große Gefahr nicht beseitigt ...,如果矿石堆爆炸不能转移这种大危险．．．,,,Info_Xardas_DANGER_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:206,... Vergiss den großen Erzhaufen! Seine Energie wird die Barriere nicht sprengen können.,．．．忘掉矿石山吧！它的力量不足以打开屏障。,,,Info_Xardas_DANGER_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:207,"Hätten Corristo und Saturas in den letzten Jahren weniger Zeit für ihre törichten und eitlen Streitereien verschwendet, dann wüssten sie jetzt vielleicht auch das, was ich weiß.",如果在过去的几年里，克里斯托和沙图拉斯没有把他们的时间浪费在愚蠢而无益的战争上，那么他们就都会认识到现在我知道的事了。,,,Info_Xardas_DANGER_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:208,Was denn?,什么事？,,,Info_Xardas_DANGER_15_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:209,"Keiner der zwölf Magier von damals scheint sich je gefragt zu haben, warum die Erschaffung der Barriere außer Kontrolle geriet und sie diese riesigen Ausmaße annahm.",那十二位法师一直想知道为什么屏障的构成超出了他们的控制，或者为什么它能达到那么大的面积。,,,Info_Xardas_DANGER_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:221,Hast du es herausgefunden?,你查明事件的原因了吗？,,,Info_Xardas_BARRIER.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:234,Hast du es herausgefunden?,你查明事件的原因了吗？,,,Info_Xardas_BARRIER_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:235,Eins ist auf jeden Fall klar! Die Antwort liegt tief unter der Stadt der Orks.,嗯，一件事已经清楚了：答案就在兽人城镇的下面。,,,Info_Xardas_BARRIER_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:236,Die Stadt der Orks?,兽人城镇？,,,Info_Xardas_BARRIER_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:237,"Die Orks sind nicht etwa, wie viele glauben, Tiere. Ihre Kultur reicht fast ebenso weit zurück, wie die der Menschen.",兽人不是人们所想象的动物。它们的文化和人类的文化一样悠久。,,,Info_Xardas_BARRIER_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:238,"Vor vielen hundert Jahren beschwörten fünf Ork-Schamanen einen uralten Erzdämonen, um ihrem Klan die Macht zu verleihen, ihre Feinde zu vernichten.",几个世纪以前，五个兽人巫师召唤了一个非常老的魔鬼，它们希望他能给部落带来能击败敌人的能量。,,,Info_Xardas_BARRIER_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:239,War dieser Erzdämon der Schläfer?,这个魔鬼是沈睡者吗？,,,Info_Xardas_BARRIER_15_06,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:240,"Diesen Namen gaben ihm die Orks erst viel später. Doch warum sie das taten und warum sie heute vor diesem Überwesen in Furcht erzittern, werde ich dir nicht erzählen!",这个名字是后来才给他起的。但是，我不会告诉你其中的原因，或现在它们为什么怕这个神奇生物！,,,Info_Xardas_BARRIER_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:252,Warum nicht?,为什么？,,,Info_Xardas_EVENT.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:265,Warum nicht?,为什么？,,,Info_Xardas_EVENT_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:266,"Ich glaube du könntest der ... NEIN, um mir ganz sicher zu sein, musst du noch eine weitere Aufgabe lösen!",我相信你会．．．不，一定会明白的，你必须执行另一项任务！,,,Info_Xardas_EVENT_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:267,Was für eine Aufgabe?,什么任务？,,,Info_Xardas_EVENT_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:268,Hör gut zu: Die Orks haben einen ihrer Schamanen aus ihrer Stadt verbannt.,仔细听着：兽人们已经把一个巫师赶出了城镇。,,,Info_Xardas_EVENT_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:280,Warum haben sie ihn verbannt?,它们为什么赶出它？,,,Info_Xardas_EVENTWHY.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:293,Warum haben sie ihn verbannt?,它们为什么赶出它？,,,Info_Xardas_EVENTWHY_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:294,"Das konnte der sterbende Ork-Krieger, der von einem meiner Dämonen befragt wurde, nicht mehr von sich geben.",垂死的兽人战士不能再告诉你答案了。,,,Info_Xardas_EVENTWHY_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:306,Was hat dieser Ork Schamane mit meiner Aufgabe zu tun?,这个兽人巫师和我的任务有什么关系吗？,,,Info_Xardas_EVENTHOW.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:319,Was hat dieser Ork-Schamane mit meiner Aufgabe zu tun?,这个兽人巫师和我的任务有什么关系吗？,,,Info_Xardas_EVENTHOW_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:320,Er wird dir den fehlenden Teil der Geschichte über den Schläfer erzählen.,他会告诉你沈睡者故事剩余的部分。,,,Info_Xardas_EVENTHOW_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:321,Ein Ork-Schamane wird sich wohl kaum mit mir unterhalten!,兽人巫师非常不喜欢和我讲话！,,,Info_Xardas_EVENTHOW_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:322,Willst du nun meine Hilfe oder willst du sie nicht?,你是否想让我帮助你？,,,Info_Xardas_EVENTHOW_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:323,"Doch schon, aber ...",嗯，是的，但是．．．,,,Info_Xardas_EVENTHOW_15_05,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:324,Dann stelle meine Worte nie wieder in Frage!,那么我再没有问题了！,,,Info_Xardas_EVENTHOW_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:325,"Suche den Schamanen. Er ist nicht gut auf seine Brüder in der Orkstadt zu sprechen, also wird er dir vielleicht zuhören, bevor er dich zu einer lebenden Fackel macht!",找到那个巫师。他与兽人城镇里的弟兄们相处得不好，所以他可能会在把投入火里前，听你说话。,,,Info_Xardas_EVENTHOW_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:326,Sehr beruhigend!,很好！,,,Info_Xardas_EVENTHOW_15_08,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:338,Wo hält sich dieser Verbannte auf?,这个流亡的巫师在哪儿？,,,Info_Xardas_EVENTWHERE.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:351,Wo hält sich dieser Verbannte auf?,这个流亡的巫师在哪儿？,,,Info_Xardas_EVENTWHERE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:352,"Gehe zum alten Kastell östlich von hier. Es ist nicht zu übersehen, denn es steht auf dem Gipfel eines hohen Berges, der schon von weitem zu sehen ist.",在东部有个大本营。不要错过去，这在一座高山的顶端，你可以在远处看到它。,,,Info_Xardas_EVENTWHERE_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:353,Kann man es so einfach betreten?,你进去过吗？,,,Info_Xardas_EVENTWHERE_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:354,"Es wird zwar noch Altes Kastell genannt, aber genau genommen stehen da nur noch die Grundmauern. Es ist schon seit vielen Jahrzehnten eine Ruine.",他们把它称为古老的大本营，但是那儿除了一些旧墙，几乎没有什么东西了。它已经是一片几十年的废墟了。,,,Info_Xardas_EVENTWHERE_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:366,Ich werde mir die Antworten von diesem Schamanen holen!,我会得到巫师的答案！,,,Info_Xardas_ACCEPT.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:381,Ich werde mir die Antworten von diesem Schamanen holen!,我会得到巫师的答案！,,,Info_Xardas_ACCEPT_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:382,Mein Diener hat dir ja bereits eine Teleportations-Rune für das Pentagramm einen Stock tiefer gegeben.,在下面的星印室一层，我的仆人已经给了你一个心灵传送符咒。,,,Info_Xardas_ACCEPT_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:383,"Damit sollte es kein Problem für dich sein, wieder hierher zurück zu kehren.",那会使你以后回来时容易些。,,,Info_Xardas_ACCEPT_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:402,Ich suche magisches Wissen,我正在探索魔法知识。,,FALSE,Kdf_404_Xardas_SELLMAGICSTUFF.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:415,Ich suche magisches Wissen.,我正在探索魔法知识。,,,Kdf_404_Xardas_SELLMAGICSTUFF_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:427,Ich habe mir die Antworten vom Ork-Schamanen geholt!,我有兽人巫师的答案了！,,,Info_Xardas_RETURN.description,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:441,Ich habe mir die Antworten vom Ork-Schamanen geholt!,我有兽人巫师的答案了！,,,Info_Xardas_RETURN_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:442,"Gut, dann berichte!",好，那么说吧！,,,Info_Xardas_RETURN_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:443,"Die fünf Ork-Schamanen, die den Schläfer riefen, erbauten ihm einen unterirdischen Tempel, dessen Zugang in der Ork-Stadt liegt.",那五个兽人巫师调用沈睡者为他建立了一座地下神殿，它的入口就在兽人城镇。,,,Info_Xardas_RETURN_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:444,Das ist richtig!,很对！,,,Info_Xardas_RETURN_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdf_404_Xardas.d:445,Undankbarerweise entriss er ihnen ihre Herzen und verfluchte sie und die Arbeiter zu ewigem Untoten-Dasein!,不幸的是，他撕碎了他们的心脏，并宣称他们和工人们有罪。,,,Info_Xardas_RETURN_15_05,,
