location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:614,Erzähl weiter!,继续！,,,GUR_1201_CorKalom_VISION.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:627,Erzähl weiter!,继续！,,,GUR_1201_CorKalom_VISION_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:628,"Also, ich hatte vor kurzem eine Vision vom Schläfer persönlich. Er gab mir ein Zeichen.",嗯，就在一会儿前，我预言到了沈睡者。他给了我一种预兆。,,,GUR_1201_CorKalom_VISION_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:629,"Er gab mir zu verstehen, dass es ein anderes Mittel gibt als das Sekret der Zangen.",他使我明白了，有一种不同于牙齿分泌物的方法。,,,GUR_1201_CorKalom_VISION_Info_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:630,"Und er wählte mich, diese Mission weiterzugeben. Du bekommst diese Mission nicht von mir. Du bekommst sie vom Schläfer!",他选择我来完成这次任务。并不是我指派任务给你，而是沈睡者指派给你！,,,GUR_1201_CorKalom_VISION_Info_10_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:631,Nicht möglich!,不可能！,,,GUR_1201_CorKalom_VISION_Info_15_05,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:632,"Schweig, Narr!",安静，傻子！,,,GUR_1201_CorKalom_VISION_Info_10_06,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:633,"Er gab mir zu verstehen, dass mein Weg richtig ist, nur dass das Mittel nicht stark genug sei.",他使我明白了，我走的这条路是正确的，但是，那并不意味着不会艰难。,,,GUR_1201_CorKalom_VISION_Info_10_07,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:634,"Das bedeutet, das Mittel, was wir suchen, finden wir bei den Minecrawlern, nur die Zangen sind nicht ausreichend.",正确的方法可以在矿坑爬行者身上找到，但是，牙齿骨不够多。,,,GUR_1201_CorKalom_VISION_Info_10_08,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:635,Es muss etwas anderes geben.,肯定还有其他的东西。,,,GUR_1201_CorKalom_VISION_Info_10_09,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:645,Habt ihr die Minecrawler nie untersucht?,你没有研究过矿坑爬行者吗？,,,GUR_1201_CorKalom_NEST.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:658,"Habt ihr die Minecrawler nie untersucht? Ich meine, vielleicht gibt es ein anders Körperteil, das mehr von dem Sekret enthält.",你没有研究过矿坑爬行者吗？我的意思是，也许它的其他身体部分也会包含着更多的分泌物。,,,GUR_1201_CorKalom_NEST_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:659,"Natürlich haben wir schon einige Minecrawler seziert, aber nur ihre Zangen scheinen das Sekret zu enthalten.",当然我们已经有矿坑爬行者的一些身体部分了，但是，似乎只有它们的牙齿包含着这种分泌物。,,,GUR_1201_CorKalom_NEST_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:660,Es muss etwas anderes geben. Finde ihr Nest und du findest die Antwort!,肯定还有其他的东西。找到它们的巢穴，你就会找到答案！,,,GUR_1201_CorKalom_NEST_Info_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:685,Das wird bestimmt eine finstere Suche!,听起来，是一种非常黑暗、险恶的研究！,,,GUR_1201_CorKalom_WEG.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:698,Das wird bestimmt eine finstere Suche!,听起来，是一种非常黑暗、险恶的研究！,,,GUR_1201_CorKalom_WEG_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:699,"Nimm diese Spruchrollen des Lichts, du wirst sie in den dunklen Stollen gut gebrauchen können.",带上这些灯光符咒，你在黑暗的矿坑里可能就用到它们。,,,GUR_1201_CorKalom_WEG_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:700,Die Templer in den Minen werden dir helfen.,矿坑里的圣战士会帮助你的。,,,GUR_1201_CorKalom_WEG_Info_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:701,"Möge der Schläfer dir Kraft schenken, möge sein Licht auf deinem Weg leuchten, deinen Geist erhellen und deinen Willen festigen!",愿沈睡者赐予你力量，愿他的光能照亮你的道路，点亮你的精神，愿他能使你强壮！,,,GUR_1201_CorKalom_WEG_Info_10_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:716,Das wird bestimmt ein blutiges Abenteuer!,看起来，这会是一次十分血腥的任务！,,,GUR_1201_CorKalom_RAT.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:729,Das wird bestimmt ein blutiges Abenteuer!,看起来，这会是一次十分血腥的任务！,,,GUR_1201_CorKalom_RAT_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:730,Nimm diese Heiltränke mit.,给你这些药剂。,,,GUR_1201_CorKalom_RAT_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:731,"Ich gebe sie dir nicht, weil ich unbedingt will, das du am Leben bleibst, sondern weil diese Aufgabe erfüllt werden muss.",我不想给你，但是因为此次任务会需要它们的，而我想让你活下去完成任务。,,,GUR_1201_CorKalom_RAT_Info_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:746,Wo finde ich die Minecrawler?,我在哪儿能找到矿坑爬行者？,,,GUR_1201_CorKalom_RUN.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:760,Wo finde ich die Minecrawler?,我在哪儿能找到矿坑爬行者？,,,GUR_1201_CorKalom_RUN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:761,In der Alten Mine.,在旧矿坑里。,,,GUR_1201_CorKalom_RUN_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:765,Wo ist die Alte Mine?,旧矿坑在哪儿？,,,GUR_1201_CorKalom_RUN_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:766,Nimm diese Karte. Dort sind alle wichtigen Orte innerhalb der Barriere eingezeichnet.,带上这张地图。任何重要的地方在地图上都有标记。,,,GUR_1201_CorKalom_RUN_Info_10_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:779,Wie kämpfe ich am besten gegen die Minecrawler?,战胜矿坑爬行者的最好方法是什么？,,,GUR_1201_CorKalom_CRAWLER.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:793,Wie kämpfe ich am besten gegen die Minecrawler?,战胜矿坑爬行者的最好方法是什么？,,,GUR_1201_CorKalom_CRAWLER_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:794,In der Mine sind Templer. Sie jagen die Crawler wegen ihrer Zangen. Wende dich an Gor Na Vid. Er wird dir helfen.,在矿坑里有圣战士。他们为猎到牙齿而猎杀它们。去和葛纳维德谈谈。他会帮助你的。,,,GUR_1201_CorKalom_CRAWLER_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:804,Wie soll ich in der Mine das Nest finden?,我怎么能找到矿坑里的巢穴？,,,GUR_1201_CorKalom_FIND.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:817,Wie soll ich in der Mine das Nest finden?,我怎么能找到矿坑里的巢穴？,,,GUR_1201_CorKalom_FIND_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:818,"Das ist der schwierige Teil der Mission. Ich kann dir weder sagen wo, noch was du suchen musst. Aber der Schläfer wird bei dir sein.",那是此次任务中最艰难的部分。我不能告诉你怎样去找。但沈睡者会和你在一起的。,,,GUR_1201_CorKalom_FIND_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:819,Na dann bin ich ja beruhigt.,嗯，那是一种安慰。,,,GUR_1201_CorKalom_FIND_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:829,Ich habe Eier einer Crawler-Königin gefunden,我发现了矿坑爬行者女王的蛋。,,,Info_CorKalom_BringMCQBalls_Success.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:842,Ich habe Eier einer Crawler-Königin gefunden,我发现了矿坑爬行者女王的蛋。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:843,Ich wusste es. Meine Vision war ein Zeichen. Die Eier ihrer Königin enthalten also das starke Sekret!,我知道。我的预言已经告诉我了。女王的蛋里肯定包含着很强的分泌物！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:844,"Ausgezeichnet, damit kann ich ein Elixier brauen, das uns den Kontakt zum Schläfer ermöglicht!",太棒了，有了它，我可以创造出一种能与沈睡者联系的药剂。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:845,Was ist mit der Belohnung?,我的报酬呢？,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_15_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:846,"Ah, ja richtig ... Danke.",噢，好．．．谢谢你！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_10_05,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:847,Ich meine eine HANDFESTE Belohnung.,我是指实际点的报酬。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_15_06,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:848,"Na gut, na gut. Was willst du?",好吧，好吧。你想要什么？,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_10_07,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:860,Eine Rune,一个符石。,,,Info_CorKalom_BringMCQBalls_Success.Info_CorKalom_BringMCQBalls_Success_RUNE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:861,Eine Waffe,一把武器。,,,Info_CorKalom_BringMCQBalls_Success.Info_CorKalom_BringMCQBalls_Success_WAFFE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:862,Heilmittel,一瓶治疗药水。,,,Info_CorKalom_BringMCQBalls_Success.Info_CorKalom_BringMCQBalls_Success_HEAL,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:863,Erz,矿石。,,,Info_CorKalom_BringMCQBalls_Success.Info_CorKalom_BringMCQBalls_Success_ORE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:864,Manatrank,法力。,,,Info_CorKalom_BringMCQBalls_Success.Info_CorKalom_BringMCQBalls_Success_MANA,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:869,Eine Rune.,一个符石。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_RUNE_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:870,Möge diese Rune hier deinen Weg erleuchten!,愿符石能照亮你的道路！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_RUNE_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:878,Eine Waffe.,一把武器。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_WAFFE_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:879,Möge diese Waffe deine Feinde niederstrecken!,愿这种武器能毁灭你的敌人！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_WAFFE_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:887,Ein Heilmittel.,一瓶治疗药水。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_HEAL_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:888,Möge dieser Trank dein Leben verlängern !,愿此药剂能延长你的生命！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_HEAL_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:896,Erz.,矿石。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_ORE_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:897,Nimm dieses Erz als Zeichen der Dankbarkeit der gesamten Bruderschaft!,这些矿石代表着整个兄弟会对你的感激之情。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_ORE_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:905,Mana.,法力。,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_MANA_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:906,Möge dieser Trank die magische Energie in dir stärken!,愿它能增强你体内的魔法！,,,Mis_2_PSI_Kalom_BringMCQEggs_Success_MANA_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:921,Kann nun die Anrufung des Schläfers beginnen?,现在我们可以开始召唤沈睡者了吧？,,,Info_CorKalom_BringBook.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:934,Kann nun die Anrufung des Schläfers beginnen?,现在我们可以开始召唤沈睡者了吧？,,,Info_CorKalom_BringBook_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:935,"Nein! Es ist mir noch nicht gelungen, eine Methode zu entwickeln, den Fokus aufzuladen.",不！我还没有找到一种掌管魔法源的方法。,,,Info_CorKalom_BringBook_Info_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:936,Uns fehlt das Alte Wissen über diese Artefakte.,我们忽略了这些神器的古老的知识。,,,Info_CorKalom_BringBook_Info_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:937,"Heißt das, es war vergebens, die Eier zu holen?",你的意思是说，我收集的这些蛋没用吗？,,,Info_CorKalom_BringBook_Info_15_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:938,"Nein, hör mir zu. Es gibt einen Almanach, in dem das steht, was wir wissen müssen.",不，听我说。这是一本历书，其中包含着我们需要知道的东西。,,,Info_CorKalom_BringBook_Info_10_05,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:939,Wir haben dieses Buch dem Feuermagier Corristo aus dem Alten Lager abgekauft.,我们从旧营地的火界法师克里斯托手里，买下了它。,,,Info_CorKalom_BringBook_Info_10_06,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:940,Allerdings ist es beim Transport vom Alten Lager hierher geraubt worden.,但是，当他们企图把它从旧营地带过来时，它被盗了。,,,Info_CorKalom_BringBook_Info_10_07,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:941,"Ich hatte Talas, einen Novizen, damit beauftragt, das Buch zu mir zu bringen, aber er wurde überfallen.",我任命塔拉斯，一位见习修士，负责为我把书找回来，但他被抢了。,,,Info_CorKalom_BringBook_Info_10_08,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:942,"Er hat mich enttäuscht, aber ich habe ihm noch eine Chance gegeben. Er hat nun den Auftrag, den gestohlenen Almanach zurückzuholen.",他辜负了我，但是，我又给了他一次机会。他必须把被偷的历书找回来。,,,Info_CorKalom_BringBook_Info_10_09,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:943,"Sprich mit ihm. Er wird alle Hilfe brauchen, die er bekommen kann.",告诉他。他将得到所需要的所有帮助。,,,Info_CorKalom_BringBook_Info_10_10,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:953,Was ist für mich drin?,我会得到什么呢？,,,Info_CorKalom_BringBook.Info_CorKalom_BringBook_EARN,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:954,Wer hat den Almanach gestohlen?,谁偷了历书？,,,Info_CorKalom_BringBook.Info_CorKalom_BringBook_WHO,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:955,Wo finde ich Talas?,在哪儿能找到塔拉斯？,,,Info_CorKalom_BringBook.Info_CorKalom_BringBook_WHERE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:965,Wo finde ich Talas?,在哪儿能找到塔拉斯？,,,Info_CorKalom_BringBook_Where_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:966,"Er versucht auf dem Vorplatz des Tempelbergs Leute zu finden, die ihm helfen.",他在神殿的前院，正在企图让人们帮助他。,,,Info_CorKalom_BringBook_Where_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:971,Wer hat den Almanach gestohlen?,谁偷了历书？,,,Info_CorKalom_BringBook_Who_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:972,"Talas hat berichtet, dass er von schwarzen Goblins überfallen wurde. Merkwürdig, aber nicht unmöglich.",塔拉斯告诉我，他是被黑色的哥布林抢了。听起来很奇怪，但不是不可能。,,,Info_CorKalom_BringBook_Who_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:977,Was ist für mich drin?,我会得到什么呢？,,,Info_CorKalom_BringBook_Earn_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:978,Habe ich nicht schon mehr als einmal meine Großzügigkeit bewiesen? Du wirst angemessen entlohnt werden.,我不是已经证明了我的慷慨了吗？你会收到报酬的。,,,Info_CorKalom_BringBook_Earn_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:988,Ich hab' das Buch gefunden,我找到这本书了。,,,Info_CorKalom_BringBook_Success.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1002,Ich hab' das Buch gefunden,我找到这本书了。,,,Info_CorKalom_BringBook_Success_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1003,"Gute Arbeit. Du hast alles besorgt, was wir brauchen.",很好。我们需要你。,,,Info_CorKalom_BringBook_Success_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1004,Ich werde jetzt die letzten Vorbereitungen treffen.,现在，我要完成所有的准备了。,,,Info_CorKalom_BringBook_Success_10_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1005,Wo wird die Anrufung stattfinden?,在哪儿祈祷？,,,Info_CorKalom_BringBook_Success_15_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1006,"Komme bei Nacht zum Tempelvorplatz. Dort werden wir uns versammeln, um den allmächtigen Schläfer zu rufen.",等到夜间，到神殿的院子里。我们会聚集在那儿召唤万能的沈睡者。,,,Info_CorKalom_BringBook_Success_10_05,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1029,Wie sieht es mit einer Belohnung aus?,我的报酬呢？,,,Info_CorKalom_Belohnung.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1042,Wie sieht es mit einer Belohnung aus?,我的报酬呢？,,,Info_CorKalom_Belohnung_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1043,Was willst du haben?,你想做什么？,,,Info_CorKalom_Belohnung_10_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1046,Eine Spruchrolle,一个法术滚动条,,,Info_CorKalom_Belohnung.Info_CorKalom_Belohnung_SCROLL,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1047,Erz,矿石,,,Info_CorKalom_Belohnung.Info_CorKalom_Belohnung_ORE,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1048,Manatrank,法力药剂,,,Info_CorKalom_Belohnung.Info_CorKalom_Belohnung_MANA,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1053,Gib mir die Spruchrollen.,把这些法术滚动条给我。,,,Info_CorKalom_Belohnung_SCROLL_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1054,Setze diese Zauber hier mit Bedacht ein!,聪明地用这些符咒吧。,,,Info_CorKalom_Belohnung_SCROLL_10_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1062,Gib mir Erz.,给我矿石。,,,Info_CorKalom_Belohnung_ORE_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1063,Dies soll deine Gier nach Erz zufrieden stellen!,这些应该可以满足你的贪婪了。,,,Info_CorKalom_Belohnung_ORE_10_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1071,Manatränke.,法力药剂。,,,Info_CorKalom_Belohnung_MANA_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1072,Mögen diese Tränke dir Kraft schenken!,愿这些药剂能给你力量！,,,Info_CorKalom_Belohnung_MANA_10_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1096,Wir sehen uns.,我要看见你。,,,GUR_1201_CorKalom_Exit_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1201_CorKalom.d:1097,Möge der Schläfer dich erleuchten.,愿沈睡者能点亮你。,,,GUR_1201_CorKalom_Exit_10_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:39,Kannst du mich trainieren?,你会训练我吗？,,,DIA_CorAngar_LaterTrainer.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:49,Kannst du mich trainieren?,你会训练我吗？,,,GUR_1202_CorAngar_LaterTrainer_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:50,"Du willst ein starker Kämpfer werden und bist auf der Suche nach jemandem, der dich unterweist.",你想成为一名强壮的守卫，所以你就在找能教你的人。,,,GUR_1202_CorAngar_LaterTrainer_08_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:51,"Das ist gut. Aber ich bin NICHT derjenige, den du suchst.",很好。但是，我不是你要找你的人。,,,GUR_1202_CorAngar_LaterTrainer_08_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:52,"Ich opfere meine Zeit nur denen, die dem heiligen Kreis der Templer angehören.",我的时间只为圣洁的圣战士们服务。,,,GUR_1202_CorAngar_LaterTrainer_08_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:65,Wie werde ich in den Kreis der Templer aufgenommen?,我怎样能成为一名圣战士？,,,DIA_CorAngar_WieTempler.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:78,Wie werde ich in den Kreis der Templer aufgenommen?,我怎样能成为一名圣战士？,,,GUR_1202_CorAngar_WieTempler_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:79,"Du musst eine Zeit lang als Novize gedient haben, um deinen Glauben an den Schläfer unter Beweis zu stellen.",首先，你必须作一名见习修士，来证明你是忠诚于沈睡者的。,,,GUR_1202_CorAngar_WieTempler_08_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:80,"Dann kehre zu mir zurück, und ich werde dich unterweisen.",然后回来找我，我会指导你的。,,,GUR_1202_CorAngar_WieTempler_08_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:100,Kannst du meine Stärke und mein Geschick trainieren?,你能训练我的健壮和敏捷性吗？,,,GUR_1202_CorAngar_Teach.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:113,Kannst du meine Stärke und mein Geschick trainieren?,你能训练我的健壮和敏捷性吗？,,,GUR_1202_CorAngar_Teach_15_00,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:114,Kampfkraft und Wendigkeit sind die Vorraussetzungen für jeden Kämpfer.,每一个战士都要求健壮并且敏捷。,,,GUR_1202_CorAngar_Teach_08_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:183,Ich möchte Templer werden,我想成为一名圣战士！,,,GUR_1202_CorAngar_WANNABETPL.description,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:197,Ich möchte Templer werden!,我想成为一名圣战士！,,,GUR_1202_CorAngar_WANNABETPL_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:201,"Du bist noch nicht bereit. Wenn du erfahrener geworden bist, werde ich dich aufnehmen.",你的条件还不够。当你积聚了更多的经验时，就可以加入我们了。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:206,"Die Zeit ist gekommen, da du aufgenommen wirst.",你可以加入我们了。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_03,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:207,"Du solltest eins wissen: Templer zu sein, bedeutet nicht nur gut kämpfen zu können und das Lager zu beschützen. Wir sind die auserwählte Wache des Schläfers. Die Hüter des Geistes.",记住，圣战士不仅要是一名很好的战士，还要是一名营地的守卫。我们是沈睡者选择的圣战士，是精神的守护者。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_04,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:208,"Wir nutzen unsere geistige und unsere körperliche Kraft zu gleichen Teilen. Nur ein Mann, dessen Körper und Geist sich in Einklang befinden, kann ein aufrechter Templer sein.",我们可以使用我们的身体和精神力量。只有精神和身体相协调，才能成为真正的圣战士。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_05,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:209,"Es freut mich, dass du es in so kurzer Zeit geschafft hast, so weit zu kommen, dass du nun bereit bist, einer der Unseren zu werden.",我真的很高兴，你能在这么短的时间里完成大量的任务。现在，你可以加入我们了。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_06,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:210,Und vergiss nicht: ein konzentrierter Geist in einem gestählten Körper widersteht jeder Bedrohung.,记住：集中的精神和坚强的体魄可以抵挡任何威胁。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_07,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:211,Gehe nun zu Gor Na Toth am Übungsplatz. Er wird dir deine neue Rüstung geben.,现在，去训练场上找葛纳托斯吧。他会给你新盔甲。,,,GUR_1202_CorAngar_WANNABETPL_Info_08_08,,
Scripts/content/Story/MISSIONS/DIA_GUR_1202_CorAngar.d:248,Ich möchte den Umgang mit dem Zweihänder lernen.,我想学会怎样使用双手剑。,,,GUR_1202_CorAngar_ZWEIHAND1_Info_15_01,,
